"ID_Sup"	"ID_Prod"	"Prod_Desc"	"ID_Itm"	"Itm_Desc"
"295"	"6611"	"PORTINHOLA DE ABRIR EM ALUMINIO DE 60 X 80 CM, VENEZIANA VENTILADA 1 FOLHA, ACABAMENTO ANODIZADO NATURAL"	"127794"	"PORTINHOLA DE ABRIR EM ALUMINIO DE 60 X 80 CM, VENEZIANA VENTILADA 1 FOLHA, ACABAMENTO ANODIZADO NATURAL [SINAPI 37585]"
"295"	"32825"	"POSTE CONICO CONTINUO EM ACO GALVANIZADO, RETO, FLANGEADO, H = 6 M, DIAMETRO INFERIOR = 90 CM"	"127795"	"POSTE CONICO CONTINUO EM ACO GALVANIZADO, RETO, FLANGEADO, H = 6 M, DIAMETRO INFERIOR = *90* CM [SINAPI 12378]"
"295"	"32831"	"POSTE CONICO CONTINUO EM ACO GALVANIZADO, RETO, FLANGEADO, H = 6 M, DIAMETRO INFERIOR = 90 CM"	"127795"	"POSTE CONICO CONTINUO EM ACO GALVANIZADO, RETO, FLANGEADO, H = 6 M, DIAMETRO INFERIOR = *90* CM [SINAPI 12378]"
"295"	"6612"	"POSTE CONICO CONTINUO EM ACO GALVANIZADO, RETO, FLANGEADO, H = 6 M, DIAMETRO INFERIOR = *90* CM"	"127795"	"POSTE CONICO CONTINUO EM ACO GALVANIZADO, RETO, FLANGEADO, H = 6 M, DIAMETRO INFERIOR = *90* CM [SINAPI 12378]"
"295"	"6613"	"POSTE DE CONCRETO CIRCULAR, 600 KG, H = 10 M (NBR 8451)"	"127796"	"POSTE DE CONCRETO CIRCULAR, 600 KG, H = 10 M (NBR 8451) [SINAPI 5034]"
"295"	"6614"	"POSTE DE CONCRETO DUPLO T ,TIPO B, 500 KG, H = 9 M (NBR 8451)"	"127797"	"POSTE DE CONCRETO DUPLO T ,TIPO B, 500 KG, H = 9 M (NBR 8451) [SINAPI 5056]"
"295"	"6615"	"PRIMER UNIVERSAL, FUNDO ANTICORROSIVO TIPO ZARCAO"	"127798"	"PRIMER UNIVERSAL, FUNDO ANTICORROSIVO TIPO ZARCAO [SINAPI 11174]"
"295"	"6616"	"PROLONGAMENTO PVC PARA CAIXA SIFONADA 100 MM X 100 MM (NBR 5688)"	"127799"	"PROLONGAMENTO PVC PARA CAIXA SIFONADA 100 MM X 100 MM (NBR 5688) [SINAPI 11733]"
"295"	"6617"	"PROLONGAMENTO PVC PARA CAIXA SIFONADA, 100 MM X 150 MM (NBR 5688)"	"127800"	"PROLONGAMENTO PVC PARA CAIXA SIFONADA, 100 MM X 150 MM (NBR 5688) [SINAPI 11734]"
"295"	"6618"	"PULVERIZADOR DE TINTA ELETRICO / MAQUINA DE PINTURA AIRLESS, VAZAO *2* L/MIN (COLETADO CAIXA)"	"127801"	"PULVERIZADOR DE TINTA ELETRICO / MAQUINA DE PINTURA AIRLESS, VAZAO *2* L/MIN (COLETADO CAIXA) [SINAPI 41757]"
"295"	"6619"	"QUEROSENE"	"127802"	"QUEROSENE [SINAPI 4224]"
"295"	"6620"	"REDUTOR TIPO THINNER PARA ACABAMENTO"	"127803"	"REDUTOR TIPO THINNER PARA ACABAMENTO [SINAPI 25966]"
"295"	"6621"	"REJUNTE BRANCO, CIMENTICIO"	"127804"	"REJUNTE BRANCO, CIMENTICIO [SINAPI 34356]"
"295"	"6622"	"REJUNTE EPOXI COR"	"127805"	"REJUNTE EPOXI COR [SINAPI 37398]"
"295"	"4374"	"REJUNTE EPOXI, QUALQUER COR"	"127805"	"REJUNTE EPOXI COR [SINAPI 37398]"
"295"	"6623"	"REMOVEDOR DE TINTA OLEO/ESMALTE VERNIZ"	"127806"	"REMOVEDOR DE TINTA OLEO/ESMALTE VERNIZ [SINAPI 5320]"
"295"	"6624"	"RIPA DE MADEIRA NAO APARELHADA *2 X 7* CM, PINUS, MISTA OU EQUIVALENTE DA REGIAO"	"127807"	"RIPA DE MADEIRA NAO APARELHADA *2 X 7* CM, PINUS, MISTA OU EQUIVALENTE DA REGIAO [SINAPI 4505]"
"295"	"6625"	"SABAO EM PO"	"127808"	"SABAO EM PO [SINAPI 16]"
"295"	"25488"	"Sabão em pó"	"127808"	"SABAO EM PO [SINAPI 16]"
"295"	"14195"	"Sabão em pó"	"127808"	"SABAO EM PO [SINAPI 16]"
"295"	"6626"	"SELADOR PVA PAREDES INTERNAS"	"127809"	"SELADOR PVA PAREDES INTERNAS [SINAPI 6090]"
"295"	"6627"	"SELANTE A BASE DE RESINAS ACRILICAS PARA TRINCAS"	"127810"	"SELANTE A BASE DE RESINAS ACRILICAS PARA TRINCAS [SINAPI 6094]"
"295"	"6628"	"SISTEMA DE FORMAS MANUSEAVEIS DE ALUMINIO, PARA BLOCO RESID. COM PAREDES DE CONCRETO MOLDADAS IN LOCO, BLOCO COM 4 PAV. E 4 UNIDADES POR PAV., UNIDADE HABITACIONALCOM 48 M2 E 2 QUARTOS; TELHA DE FIBROCIMENTO (COLETADO CAIXA)"	"127811"	"SISTEMA DE FORMAS MANUSEAVEIS DE ALUMINIO, PARA BLOCO RESID. COM PAREDES DE CONCRETO MOLDADAS IN LOCO, BLOCO COM 4 PAV. E 4 UNIDADES POR PAV., UNIDADE HABITACIONALCOM 48 M2 E 2 QUARTOS; TELHA DE FIBROCIMENTO (COLETADO CAIXA) [SINAPI 39965]"
"295"	"6629"	"SISTEMA DE FORMAS MANUSEAVEIS DE ALUMINIO, PARA EDIF. RESID. UNIFAMILIAR COM PAREDES DE CONCRETO MOLDADAS IN LOCO, UNIDADE HABITACIONAL TERREA COM 38 M2, COM SALA, CIRCULACAO, 2 QUARTOS, BANHEIRO, COZINHA E TANQUE EXTERNO (SEM COBERTURA) (COLETADO CAIXA)"	"127812"	"SISTEMA DE FORMAS MANUSEAVEIS DE ALUMINIO, PARA EDIF. RESID. UNIFAMILIAR COM PAREDES DE CONCRETO MOLDADAS IN LOCO, UNIDADE HABITACIONAL TERREA COM 38 M2, COM SALA, CIRCULACAO, 2 QUARTOS, BANHEIRO, COZINHA E TANQUE EXTERNO (SEM COBERTURA) (COLETADO CAIXA) [SINAPI 39964]"
"295"	"6630"	"SODA CAUSTICA EM ESCAMAS"	"127813"	"SODA CAUSTICA EM ESCAMAS [SINAPI 7]"
"295"	"6631"	"SOLUCAO LIMPADORA PARA PVC, FRASCO COM 200 CM3"	"127814"	"SOLUCAO LIMPADORA PARA PVC, FRASCO COM 200 CM3 [SINAPI 20082]"
"295"	"6632"	"SUMIDOURO CONCRETO PRE MOLDADO, COMPLETO, PARA 10 CONTRIBUINTES"	"127815"	"SUMIDOURO CONCRETO PRE MOLDADO, COMPLETO, PARA 10 CONTRIBUINTES [SINAPI 11895]"
"295"	"6633"	"SUMIDOURO CONCRETO PRE MOLDADO, COMPLETO, PARA 100 CONTRIBUINTES"	"127816"	"SUMIDOURO CONCRETO PRE MOLDADO, COMPLETO, PARA 100 CONTRIBUINTES [SINAPI 11896]"
"295"	"6634"	"SUMIDOURO CONCRETO PRE MOLDADO, COMPLETO, PARA 150 CONTRIBUINTES"	"127817"	"SUMIDOURO CONCRETO PRE MOLDADO, COMPLETO, PARA 150 CONTRIBUINTES [SINAPI 11897]"
"295"	"6635"	"SUMIDOURO CONCRETO PRE MOLDADO, COMPLETO, PARA 200 CONTRIBUINTES"	"127818"	"SUMIDOURO CONCRETO PRE MOLDADO, COMPLETO, PARA 200 CONTRIBUINTES [SINAPI 11898]"
"295"	"6636"	"SUMIDOURO CONCRETO PRE MOLDADO, COMPLETO, PARA 5 CONTRIBUINTES"	"127819"	"SUMIDOURO CONCRETO PRE MOLDADO, COMPLETO, PARA 5 CONTRIBUINTES [SINAPI 3282]"
"295"	"6637"	"SUMIDOURO CONCRETO PRE MOLDADO, COMPLETO, PARA 50 CONTRIBUINTES"	"127820"	"SUMIDOURO CONCRETO PRE MOLDADO, COMPLETO, PARA 50 CONTRIBUINTES [SINAPI 11899]"
"295"	"6638"	"SUMIDOURO CONCRETO PRE MOLDADO, COMPLETO, PARA 75 CONTRIBUINTES"	"127821"	"SUMIDOURO CONCRETO PRE MOLDADO, COMPLETO, PARA 75 CONTRIBUINTES [SINAPI 11900]"
"295"	"6639"	"TAMPA DE CONCRETO PARA PV OU CAIXA DE INSPECAO, DIMENSOES 600 X 600 X 50 MM"	"127822"	"TAMPA DE CONCRETO PARA PV OU CAIXA DE INSPECAO, DIMENSOES 600 X 600 X 50 MM [SINAPI 13255]"
"295"	"6640"	"TAMPAO FOFO SIMPLES COM BASE, CLASSE A15 CARGA MAX 1,5 T, 300 X 400 MM"	"127823"	"TAMPAO FOFO SIMPLES COM BASE, CLASSE A15 CARGA MAX 1,5 T, 300 X 400 MM [SINAPI 11292]"
"295"	"6641"	"TAMPAO FOFO SIMPLES COM BASE, CLASSE A15 CARGA MAX 1,5 T, 400 X 500 MM, COM INSCRICAO INCENDIO"	"127824"	"TAMPAO FOFO SIMPLES COM BASE, CLASSE A15 CARGA MAX 1,5 T, 400 X 500 MM, COM INSCRICAO INCENDIO [SINAPI 11293]"
"295"	"6642"	"TAMPAO FOFO SIMPLES COM BASE, CLASSE D400 CARGA MAX 40 T, REDONDO TAMPA 500 MM, REDE PLUVIAL/ESGOTO"	"127825"	"TAMPAO FOFO SIMPLES COM BASE, CLASSE D400 CARGA MAX 40 T, REDONDO TAMPA 500 MM, REDE PLUVIAL/ESGOTO [SINAPI 21079]"
"295"	"6644"	"TELHA DE FIBROCIMENTO ONDULADA E = 4 MM, DE 2,44 X 0,50 M (SEM AMIANTO)"	"127827"	"TELHA DE FIBROCIMENTO ONDULADA E = 4 MM, DE 2,44 X 0,50 M (SEM AMIANTO) [SINAPI 7191]"
"295"	"48004"	"TELHA DE FIBROCIMENTO ONDULADA E = 4 MM, DE 2,44 X 0,50 M (SEM AMIANTO)"	"127827"	"TELHA DE FIBROCIMENTO ONDULADA E = 4 MM, DE 2,44 X 0,50 M (SEM AMIANTO) [SINAPI 7191]"
"295"	"4888"	"TELHA DE FIBROCIMENTO ONDULADA E = 4 MM, DE 2,44 X 0,50 M (SEM AMIANTO)"	"127827"	"TELHA DE FIBROCIMENTO ONDULADA E = 4 MM, DE 2,44 X 0,50 M (SEM AMIANTO) [SINAPI 7191]"
"295"	"41627"	"TELHA DE FIBROCIMENTO ONDULADA E = 4 MM, DE 2,44 X 0,50 M (SEM AMIANTO)"	"127827"	"TELHA DE FIBROCIMENTO ONDULADA E = 4 MM, DE 2,44 X 0,50 M (SEM AMIANTO) [SINAPI 7191]"
"295"	"31784"	"Telha de Fibrocimento Imbralit Sem Amianto 4mm 2,44x0,50m"	"127827"	"TELHA DE FIBROCIMENTO ONDULADA E = 4 MM, DE 2,44 X 0,50 M (SEM AMIANTO) [SINAPI 7191]"
"295"	"6645"	"TELHA DE FIBROCIMENTO ONDULADA E = 6 MM, DE 2,44 X 1,10 M (SEM AMIANTO)"	"127828"	"TELHA DE FIBROCIMENTO ONDULADA E = 6 MM, DE 2,44 X 1,10 M (SEM AMIANTO) [SINAPI 7207]"
"295"	"31785"	"Telha Fibrocimento ondulada, 6mm, 2,44 x 1,10 metros"	"127828"	"TELHA DE FIBROCIMENTO ONDULADA E = 6 MM, DE 2,44 X 1,10 M (SEM AMIANTO) [SINAPI 7207]"
"295"	"34670"	"TELHA DE FIBROCIMENTO ONDULADA E=6 MM, DE 2,44 X 1,10M (SEM AMIANTO)"	"127828"	"TELHA DE FIBROCIMENTO ONDULADA E = 6 MM, DE 2,44 X 1,10 M (SEM AMIANTO) [SINAPI 7207]"
"295"	"41628"	"TELHA DE FIBROCIMENTO ONDULADA E = 6 MM, DE 2,44 X 1,10 M (SEM AMIANTO)"	"127828"	"TELHA DE FIBROCIMENTO ONDULADA E = 6 MM, DE 2,44 X 1,10 M (SEM AMIANTO) [SINAPI 7207]"
"295"	"6646"	"TELHA ESTRUTURAL DE FIBROCIMENTO 1 ABA, DE 0,52 X 4,50 M (SEM AMIANTO)"	"127829"	"TELHA ESTRUTURAL DE FIBROCIMENTO 1 ABA, DE 0,52 X 4,50 M (SEM AMIANTO) [SINAPI 7210]"
"295"	"4903"	"TELHA ESTRUTURAL DE FIBROCIMENTO 1 ABA, DE 0,52 X 4,50 M (SEM AMIANTO)"	"127829"	"TELHA ESTRUTURAL DE FIBROCIMENTO 1 ABA, DE 0,52 X 4,50 M (SEM AMIANTO) [SINAPI 7210]"
"295"	"6647"	"TERMINAL AEREO EM ACO GALVANIZADO DN 5/16"", COMPRIMENTO DE 350MM, COM BASE DE FIXACAO HORIZONTAL"	"127830"	"TERMINAL AEREO EM ACO GALVANIZADO DN 5/16"", COMPRIMENTO DE 350MM, COM BASE DE FIXACAO HORIZONTAL [SINAPI 7571]"
"295"	"6648"	"TORNEIRA CROMADA CURTA SEM BICO PARA TANQUE, PADRAO POPULAR, 1/2 "" OU 3/4 "" (REF 1140)"	"127831"	"TORNEIRA CROMADA CURTA SEM BICO PARA TANQUE, PADRAO POPULAR, 1/2 "" OU 3/4 "" (REF 1140) [SINAPI 13418]"
"295"	"5028"	"TORNEIRA CROMADA SEM BICO PARA TANQUE 1/2 "" OU 3/4 "" (REF 1143)"	"127831"	"TORNEIRA CROMADA CURTA SEM BICO PARA TANQUE, PADRAO POPULAR, 1/2 "" OU 3/4 "" (REF 1140) [SINAPI 13418]"
"295"	"5041"	"TORNEIRA METAL AMARELO CURTA SEM BICO PARA TANQUE, PADRAO POPULAR, 1/2 "" OU 3/4 "" (REF 1120)"	"127831"	"TORNEIRA CROMADA CURTA SEM BICO PARA TANQUE, PADRAO POPULAR, 1/2 "" OU 3/4 "" (REF 1140) [SINAPI 13418]"
"295"	"5029"	"TORNEIRA CROMADA SEM BICO PARA TANQUE, PADRAO POPULAR, 1/2 "" OU 3/4 "" (REF 1126)"	"127831"	"TORNEIRA CROMADA CURTA SEM BICO PARA TANQUE, PADRAO POPULAR, 1/2 "" OU 3/4 "" (REF 1140) [SINAPI 13418]"
"295"	"5027"	"TORNEIRA CROMADA DE PAREDE PARA COZINHA SEM AREJADOR, PADRAO POPULAR, 1/2 "" OU 3/4 "" (REF 1158)"	"127831"	"TORNEIRA CROMADA CURTA SEM BICO PARA TANQUE, PADRAO POPULAR, 1/2 "" OU 3/4 "" (REF 1140) [SINAPI 13418]"
"295"	"5018"	"TORNEIRA CROMADA CURTA SEM BICO PARA USO GERAL 1/2 "" OU 3/4 "" (REF 1152)"	"127831"	"TORNEIRA CROMADA CURTA SEM BICO PARA TANQUE, PADRAO POPULAR, 1/2 "" OU 3/4 "" (REF 1140) [SINAPI 13418]"
"295"	"6649"	"TORNEIRA CROMADA DE PAREDE PARA COZINHA COM AREJADOR 1/2 "" OU 3/4 "" (REF 1157)"	"127832"	"TORNEIRA CROMADA DE PAREDE PARA COZINHA COM AREJADOR 1/2 "" OU 3/4 "" (REF 1157) [SINAPI 11775]"
"295"	"35613"	"TORNEIRA METALICA CROMADA, DE MESA/BANCADA, PARA COZINHA, BICA MOVEL, COM AREJADOR, 1/2"" OU 3/4"""	"127832"	"TORNEIRA CROMADA DE PAREDE PARA COZINHA COM AREJADOR 1/2 "" OU 3/4 "" (REF 1157) [SINAPI 11775]"
"295"	"5026"	"TORNEIRA CROMADA DE PAREDE PARA COZINHA COM AREJADOR, PADRAO POPULAR, 1/2 "" OU 3/4 "" (REF 1159)"	"127832"	"TORNEIRA CROMADA DE PAREDE PARA COZINHA COM AREJADOR 1/2 "" OU 3/4 "" (REF 1157) [SINAPI 11775]"
"295"	"5019"	"TORNEIRA CROMADA DE MESA PARA COZINHA BICA MOVEL COM AREJADOR 1/2 "" OU 3/4 "" (REF 1167)"	"127832"	"TORNEIRA CROMADA DE PAREDE PARA COZINHA COM AREJADOR 1/2 "" OU 3/4 "" (REF 1157) [SINAPI 11775]"
"295"	"35614"	"TORNEIRA METALICA CROMADA, RETA, DE PAREDE, PARA COZINHA, COM AREJADOR, PADRAO POPULAR, 1/2"" OU 3/4"""	"127832"	"TORNEIRA CROMADA DE PAREDE PARA COZINHA COM AREJADOR 1/2 "" OU 3/4 "" (REF 1157) [SINAPI 11775]"
"295"	"35612"	"TORNEIRA METALICA CROMADA, CANO CURTO, COM AREJADOR, SEM BICO PLASTICO, DE PAREDE, PARA USO GERAL, 1/2"" OU 3/4"""	"127832"	"TORNEIRA CROMADA DE PAREDE PARA COZINHA COM AREJADOR 1/2 "" OU 3/4 "" (REF 1157) [SINAPI 11775]"
"295"	"5025"	"TORNEIRA CROMADA DE PAREDE PARA COZINHA BICA MOVEL COM AREJADOR 1/2 "" OU 3/4 "" (REF 1168)"	"127832"	"TORNEIRA CROMADA DE PAREDE PARA COZINHA COM AREJADOR 1/2 "" OU 3/4 "" (REF 1157) [SINAPI 11775]"
"295"	"6650"	"TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 6'' (200 MM) (COLETADO CAIXA)"	"127833"	"TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 6'' (200 MM) (COLETADO CAIXA) [SINAPI 42001]"
"295"	"5312"	"TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 6'' (200 MM)"	"127833"	"TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 6'' (200 MM) (COLETADO CAIXA) [SINAPI 42001]"
"295"	"35653"	"TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 6"" (200 MM)"	"127833"	"TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 6'' (200 MM) (COLETADO CAIXA) [SINAPI 42001]"
"295"	"6651"	"TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 10'' (310 MM) (COLETADO CAIXA)"	"127834"	"TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 10'' (310 MM) (COLETADO CAIXA) [SINAPI 41998]"
"295"	"35649"	"TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 10"" (273 MM)"	"127834"	"TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 10'' (310 MM) (COLETADO CAIXA) [SINAPI 41998]"
"295"	"5307"	"TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 10'' (310 MM)"	"127834"	"TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 10'' (310 MM) (COLETADO CAIXA) [SINAPI 41998]"
"295"	"6652"	"TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 14'' (400 MM) (COLETADO CAIXA)"	"127835"	"TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 14'' (400 MM) (COLETADO CAIXA) [SINAPI 41999]"
"295"	"5309"	"TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 14'' (400 MM)"	"127835"	"TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 14'' (400 MM) (COLETADO CAIXA) [SINAPI 41999]"
"295"	"35650"	"TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 14"" (400 MM)"	"127835"	"TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 14'' (400 MM) (COLETADO CAIXA) [SINAPI 41999]"
"295"	"6653"	"TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 16'' (450 MM) (COLETADO CAIXA)"	"127836"	"TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 16'' (450 MM) (COLETADO CAIXA) [SINAPI 42000]"
"295"	"5310"	"TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 16'' (450 MM)"	"127836"	"TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 16'' (450 MM) (COLETADO CAIXA) [SINAPI 42000]"
"295"	"35651"	"TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 16"" (450 MM)"	"127836"	"TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 16'' (450 MM) (COLETADO CAIXA) [SINAPI 42000]"
"295"	"6654"	"WASH PRIMER PARA TINTA AUTOMOTIVA"	"127837"	"WASH PRIMER PARA TINTA AUTOMOTIVA [SINAPI 11157]"
"295"	"6694"	"BASTIDOR PARA BLOCO M10"	"128113"	"BASTIDOR PARA BLOCO M10 [SINAPI 44172]"
"295"	"6695"	"BLOCO DE ENGATE RAPIDO PARA BASTIDOR TIPO M10"	"128114"	"BLOCO DE ENGATE RAPIDO PARA BASTIDOR TIPO M10 [SINAPI 44171]"
"295"	"6696"	"CABO DE REDE, PAR TRANCADO U/UTP, 4 PARES, CATEGORIA 5E (CAT 5E), ISOLAMENTO PVC (CM)"	"128115"	"CABO DE REDE, PAR TRANCADO U/UTP, 4 PARES, CATEGORIA 5E (CAT 5E), ISOLAMENTO PVC (CM) [SINAPI 43972]"
"295"	"6697"	"CABO DE REDE, PAR TRANCADO U/UTP, 4 PARES, CATEGORIA 5E (CAT 5E), ISOLAMENTO PVC (CMX)"	"128115"	"CABO DE REDE, PAR TRANCADO U/UTP, 4 PARES, CATEGORIA 5E (CAT 5E), ISOLAMENTO PVC (CM) [SINAPI 43972]"
"295"	"1275"	"CABO DE PAR TRANCADO UTP, 4 PARES, CATEGORIA 5E"	"128115"	"CABO DE REDE, PAR TRANCADO U/UTP, 4 PARES, CATEGORIA 5E (CAT 5E), ISOLAMENTO PVC (CM) [SINAPI 43972]"
"295"	"41721"	"Cabo De Rede Utp Cat-5e ,Cabo De 4 Pares Trançados, Não Blindado (Utp);Material Do Condutor: 100% Cobre E Bitola 24 Awg (Não Será Aceito Alumínio Cobreado, Cca);Suporte A Transmissão De Dados De 1 Gbps Em Até 100 Metros, Frequência De 100 Mhz;Capa Externa"	"128115"	"CABO DE REDE, PAR TRANCADO U/UTP, 4 PARES, CATEGORIA 5E (CAT 5E), ISOLAMENTO PVC (CM) [SINAPI 43972]"
"295"	"40451"	"Cabo De Rede Utp Cat-5e ,Cabo De 4 Pares Trançados, Não Blindado (Utp);Material Do Condutor: 100% Cobre E Bitola 24 Awg (Não Será Aceito Alumínio Cobreado, Cca);Suporte A Transmissão De Dados De 1 Gbps Em Até 100 Metros, Frequência De 100 Mhz;Capa Externa"	"128115"	"CABO DE REDE, PAR TRANCADO U/UTP, 4 PARES, CATEGORIA 5E (CAT 5E), ISOLAMENTO PVC (CM) [SINAPI 43972]"
"295"	"6697"	"CABO DE REDE, PAR TRANCADO U/UTP, 4 PARES, CATEGORIA 5E (CAT 5E), ISOLAMENTO PVC (CMX)"	"128116"	"CABO DE REDE, PAR TRANCADO U/UTP, 4 PARES, CATEGORIA 5E (CAT 5E), ISOLAMENTO PVC (CMX) [SINAPI 43971]"
"295"	"40451"	"Cabo De Rede Utp Cat-5e ,Cabo De 4 Pares Trançados, Não Blindado (Utp);Material Do Condutor: 100% Cobre E Bitola 24 Awg (Não Será Aceito Alumínio Cobreado, Cca);Suporte A Transmissão De Dados De 1 Gbps Em Até 100 Metros, Frequência De 100 Mhz;Capa Externa"	"128116"	"CABO DE REDE, PAR TRANCADO U/UTP, 4 PARES, CATEGORIA 5E (CAT 5E), ISOLAMENTO PVC (CMX) [SINAPI 43971]"
"295"	"6696"	"CABO DE REDE, PAR TRANCADO U/UTP, 4 PARES, CATEGORIA 5E (CAT 5E), ISOLAMENTO PVC (CM)"	"128116"	"CABO DE REDE, PAR TRANCADO U/UTP, 4 PARES, CATEGORIA 5E (CAT 5E), ISOLAMENTO PVC (CMX) [SINAPI 43971]"
"295"	"1275"	"CABO DE PAR TRANCADO UTP, 4 PARES, CATEGORIA 5E"	"128116"	"CABO DE REDE, PAR TRANCADO U/UTP, 4 PARES, CATEGORIA 5E (CAT 5E), ISOLAMENTO PVC (CMX) [SINAPI 43971]"
"295"	"41721"	"Cabo De Rede Utp Cat-5e ,Cabo De 4 Pares Trançados, Não Blindado (Utp);Material Do Condutor: 100% Cobre E Bitola 24 Awg (Não Será Aceito Alumínio Cobreado, Cca);Suporte A Transmissão De Dados De 1 Gbps Em Até 100 Metros, Frequência De 100 Mhz;Capa Externa"	"128116"	"CABO DE REDE, PAR TRANCADO U/UTP, 4 PARES, CATEGORIA 5E (CAT 5E), ISOLAMENTO PVC (CMX) [SINAPI 43971]"
"295"	"6698"	"CAMINHAO TOCO, PESO BRUTO TOTAL 10700 KG, CARGA UTIL MAXIMA 7400 KG, DISTANCIA ENTRE EIXOS 4,00 M, POTENCIA 175 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA)"	"128117"	"CAMINHAO TOCO, PESO BRUTO TOTAL 10700 KG, CARGA UTIL MAXIMA 7400 KG, DISTANCIA ENTRE EIXOS 4,00 M, POTENCIA 175 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA) [SINAPI 44056]"
