ID_Prod	ID_Itm	Prod_Desc	Itm_Desc
6506	127689	BLOQUETE/PISO DE CONCRETO - MODELO PISOGRAMA/CONCREGRAMA/PAVI-GRADE/GRAMEIRO, *60 CM X 45* CM, E = *9* CM, COR NATURAL	BLOQUETE/PISO DE CONCRETO - MODELO PISOGRAMA/CONCREGRAMA/PAVI-GRADE/GRAMEIRO, *60 CM X 45* CM, E = *9* CM, COR NATURAL [SINAPI 40516]
6507	127690	BORBOLETA EM LATAO FUNDIDO CROMADO, PARA TRAVAR JANELA TIPO GUILHOTINA	BORBOLETA EM LATAO FUNDIDO CROMADO, PARA TRAVAR JANELA TIPO GUILHOTINA [SINAPI 5081]
6508	127691	CAIBRO DE MADEIRA NAO APARELHADA 5 X 5 CM, CEDRINHO OU EQUIVALENTE DA REGIAO	CAIBRO DE MADEIRA NAO APARELHADA 5 X 5 CM, CEDRINHO OU EQUIVALENTE DA REGIAO [SINAPI 4496]
6509	127692	CAIXA GORDURA DUPLA, CONCRETO PRE MOLDADO, CIRCULAR, COM TAMPA, D = 60* CM	CAIXA GORDURA DUPLA, CONCRETO PRE MOLDADO, CIRCULAR, COM TAMPA, D = 60* CM [SINAPI 3280]
6510	127693	CAIXA INSPECAO, CONCRETO PRE MOLDADO, CIRCULAR, COM TAMPA, D = 40* CM	CAIXA INSPECAO, CONCRETO PRE MOLDADO, CIRCULAR, COM TAMPA, D = 40* CM [SINAPI 3278]
6511	127694	CAIXA INSPECAO, CONCRETO PRE MOLDADO, CIRCULAR, COM TAMPA, D = 60* CM, H= 60* CM	CAIXA INSPECAO, CONCRETO PRE MOLDADO, CIRCULAR, COM TAMPA, D = 60* CM, H= 60* CM [SINAPI 3279]
6512	127695	CAIXA SIFONADA PVC 150 X 150 X 50MM COM TAMPA CEGA QUADRADA BRANCA	CAIXA SIFONADA PVC 150 X 150 X 50MM COM TAMPA CEGA QUADRADA BRANCA [SINAPI 11713]
6513	127696	CAIXA SIFONADA PVC, 100 X 100 X 40 MM, COM GRELHA REDONDA BRANCA	CAIXA SIFONADA PVC, 100 X 100 X 40 MM, COM GRELHA REDONDA BRANCA [SINAPI 11716]
6514	127697	CAIXA SIFONADA PVC, 150 X 185 X 75 MM, COM TAMPA CEGA QUADRADA BRANCA	CAIXA SIFONADA PVC, 150 X 185 X 75 MM, COM TAMPA CEGA QUADRADA BRANCA [SINAPI 11715]
6515	127698	CALAFETADOR / CALAFATE	CALAFETADOR / CALAFATE [SINAPI 4758]
6516	127699	CALAFETADOR / CALAFATE (MENSALISTA)	CALAFETADOR / CALAFATE (MENSALISTA) [SINAPI 41080]
6517	127700	CANALETA ESTRUTURAL CERAMICA, 14 X 19 X 29 CM, 4,0 MPA (NBR 15270)	CANALETA ESTRUTURAL CERAMICA, 14 X 19 X 29 CM, 4,0 MPA (NBR 15270) [SINAPI 34647]
6518	127701	CANALETA ESTRUTURAL CERAMICA, 14 X 19 X 39 CM, 4,0 MPA (NBR 15270)	CANALETA ESTRUTURAL CERAMICA, 14 X 19 X 39 CM, 4,0 MPA (NBR 15270) [SINAPI 34652]
6519	127702	"CANTONEIRA FERRO GALVANIZADO DE ABAS IGUAIS, 3/4"" X 1/8"" (L X E)"	"CANTONEIRA FERRO GALVANIZADO DE ABAS IGUAIS, 3/4"" X 1/8"" (L X E) [SINAPI 569]"
6520	127703	CIMENTO ASFALTICO DE PETROLEO A GRANEL (CAP) 30/45 (COLETADO CAIXA NA ANP ACRESCIDO DE ICMS)	CIMENTO ASFALTICO DE PETROLEO A GRANEL (CAP) 30/45 (COLETADO CAIXA NA ANP ACRESCIDO DE ICMS) [SINAPI 41900]
6521	127704	CIMENTO PORTLAND COMPOSTO CP II-32 (SACO DE 50 KG)	CIMENTO PORTLAND COMPOSTO CP II-32 (SACO DE 50 KG) [SINAPI 10511]
6522	127705	CIMENTO PORTLAND POZOLANICO CP IV- 32	CIMENTO PORTLAND POZOLANICO CP IV- 32 [SINAPI 1382]
6523	127706	COMPRESSOR DE AR, VAZAO DE 10 PCM, RESERVATORIO 100 L, PRESSAO DE TRABALHO ENTRE 6,9 E 9,7 BAR, POTENCIA 2 HP, TENSAO 110/220 V (COLETADO CAIXA)	COMPRESSOR DE AR, VAZAO DE 10 PCM, RESERVATORIO 100 L, PRESSAO DE TRABALHO ENTRE 6,9 E 9,7 BAR, POTENCIA 2 HP, TENSAO 110/220 V (COLETADO CAIXA) [SINAPI 41991]
6524	127707	CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C80, COM BRITA 0 E 1, SLUMP = 100 +/- 20 MM, EXCLUI SERVICO DE BOMBEAMENTO (NBR 8953)	CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C80, COM BRITA 0 E 1, SLUMP = 100 +/- 20 MM, EXCLUI SERVICO DE BOMBEAMENTO (NBR 8953) [SINAPI 34497]
6525	127708	CORANTE LIQUIDO PARA TINTA PVA, BISNAGA 50 ML	CORANTE LIQUIDO PARA TINTA PVA, BISNAGA 50 ML [SINAPI 5328]
6526	127709	CUMEEIRA PARA TELHA DE CONCRETO, PARA 2 AGUAS DE TELHADO, COR CINZA, RENDIMENTO DE *3* TELHAS/M (COLETADO CAIXA)	CUMEEIRA PARA TELHA DE CONCRETO, PARA 2 AGUAS DE TELHADO, COR CINZA, RENDIMENTO DE *3* TELHAS/M (COLETADO CAIXA) [SINAPI 40866]
6527	127710	DETERGENTE AMONIACO (AMONIA DILUIDA)	DETERGENTE AMONIACO (AMONIA DILUIDA) [SINAPI 6]
6528	127711	DIVISORIA (N2) PAINEL/VIDRO - PAINEL C/ MSO/COMEIA E=35MM - MONTANTE/RODAPE DUPLO ACO GALV PINTADO - COLOCADA	DIVISORIA (N2) PAINEL/VIDRO - PAINEL C/ MSO/COMEIA E=35MM - MONTANTE/RODAPE DUPLO ACO GALV PINTADO - COLOCADA [SINAPI 2414]
6529	127712	DIVISORIA (N2) PAINEL/VIDRO - PAINEL C/ MSO/COMEIA E=35MM - PERFIS SIMPLES ACO GALV PINTADO - COLOCADA	DIVISORIA (N2) PAINEL/VIDRO - PAINEL C/ MSO/COMEIA E=35MM - PERFIS SIMPLES ACO GALV PINTADO - COLOCADA [SINAPI 2413]
6530	127713	DIVISORIA (N2) PAINEL/VIDRO - PAINEL MSO/COMEIA E=35MM - MONTANTE/RODAPE DUPLO ALUMINIO ANOD NAT - COLOCADA	DIVISORIA (N2) PAINEL/VIDRO - PAINEL MSO/COMEIA E=35MM - MONTANTE/RODAPE DUPLO ALUMINIO ANOD NAT - COLOCADA [SINAPI 2405]
6531	127714	DIVISORIA (N2) PAINEL/VIDRO - PAINEL MSO/COMEIA E=35MM - PERFIS SIMPLES ALUMINIO ANOD NAT - COLOCADA	DIVISORIA (N2) PAINEL/VIDRO - PAINEL MSO/COMEIA E=35MM - PERFIS SIMPLES ALUMINIO ANOD NAT - COLOCADA [SINAPI 13361]
6532	127715	DIVISORIA (N2) PAINEL/VIDRO - PAINEL VERMICULITA E=35MM - PERFIS SIMPLES ALUMINIO ANOD NATURAL - COLOCADA	DIVISORIA (N2) PAINEL/VIDRO - PAINEL VERMICULITA E=35MM - PERFIS SIMPLES ALUMINIO ANOD NATURAL - COLOCADA [SINAPI 11987]
6533	127716	DIVISORIA (N3) PAINEL/VIDRO/PAINEL MSO/COMEIA E=35MM - MONTANTE/RODAPE DUPLO ACO GALV PINTADO - COLOCADA	DIVISORIA (N3) PAINEL/VIDRO/PAINEL MSO/COMEIA E=35MM - MONTANTE/RODAPE DUPLO ACO GALV PINTADO - COLOCADA [SINAPI 2416]
6534	127717	DIVISORIA (N3) PAINEL/VIDRO/PAINEL MSO/COMEIA E=35MM - MONTANTE/RODAPE DUPLO ALUMINIO ANOD NAT - COLOCADA	DIVISORIA (N3) PAINEL/VIDRO/PAINEL MSO/COMEIA E=35MM - MONTANTE/RODAPE DUPLO ALUMINIO ANOD NAT - COLOCADA [SINAPI 2412]
6535	127718	DIVISORIA (N3) PAINEL/VIDRO/PAINEL MSO/COMEIA E=35MM - PERFIS SIMPLES ACO GALV PINTADO - COLOCADA	DIVISORIA (N3) PAINEL/VIDRO/PAINEL MSO/COMEIA E=35MM - PERFIS SIMPLES ACO GALV PINTADO - COLOCADA [SINAPI 2411]
6536	127719	DIVISORIA (N3) PAINEL/VIDRO/PAINEL MSO/COMEIA E=35MM - PERFIS SIMPLES ALUMINIO ANOD NAT - COLOCADA	DIVISORIA (N3) PAINEL/VIDRO/PAINEL MSO/COMEIA E=35MM - PERFIS SIMPLES ALUMINIO ANOD NAT - COLOCADA [SINAPI 2406]
6537	127720	DIVISORIA (N3) PAINEL/VIDRO/PAINEL VERMICULITA E=35MM - MONTANTE/RODAPE DUPLO ALUMINIO ANOD NATURAL - COLOCADA	DIVISORIA (N3) PAINEL/VIDRO/PAINEL VERMICULITA E=35MM - MONTANTE/RODAPE DUPLO ALUMINIO ANOD NATURAL - COLOCADA [SINAPI 10571]
6538	127721	DIVISORIA (N3) PAINEL/VIDRO/PAINEL VERMICULITA E=35MM - MONTANTE/RODAPE PERFIL DUPLO ACO GALV PINTADO - COLOCADA	DIVISORIA (N3) PAINEL/VIDRO/PAINEL VERMICULITA E=35MM - MONTANTE/RODAPE PERFIL DUPLO ACO GALV PINTADO - COLOCADA [SINAPI 11985]
6539	127722	DIVISORIA CEGA (N1) - PAINEL MSO/COMEIA E=35MM - MONTANTE/RODAPE DUPLO ACO GALV PINTADO - COLOCADA	DIVISORIA CEGA (N1) - PAINEL MSO/COMEIA E=35MM - MONTANTE/RODAPE DUPLO ACO GALV PINTADO - COLOCADA [SINAPI 2410]
6540	127723	DIVISORIA CEGA (N1) - PAINEL MSO/COMEIA E=35MM - MONTANTE/RODAPE DUPLO ALUMINIO ANOD NAT - COLOCADA	DIVISORIA CEGA (N1) - PAINEL MSO/COMEIA E=35MM - MONTANTE/RODAPE DUPLO ALUMINIO ANOD NAT - COLOCADA [SINAPI 2417]
6541	127724	DIVISORIA CEGA (N1) - PAINEL MSO/COMEIA E=35MM - PERFIS SIMPLES ACO GALV PINTADO - COLOCADA	DIVISORIA CEGA (N1) - PAINEL MSO/COMEIA E=35MM - PERFIS SIMPLES ACO GALV PINTADO - COLOCADA [SINAPI 2415]
6542	127725	DIVISORIA CEGA (N1) - PAINEL MSO/COMEIA E=35MM - PERFIS SIMPLES ALUMINIO ANOD NAT - COLOCADA	DIVISORIA CEGA (N1) - PAINEL MSO/COMEIA E=35MM - PERFIS SIMPLES ALUMINIO ANOD NAT - COLOCADA [SINAPI 13360]
6543	127726	DIVISORIA CEGA (N1) - PAINEL VERMICULITA E=35MM - MONTANTE/RODAPE PERFIS SIMPLES ACO GALV PINTADO - COLOCADA	DIVISORIA CEGA (N1) - PAINEL VERMICULITA E=35MM - MONTANTE/RODAPE PERFIS SIMPLES ACO GALV PINTADO - COLOCADA [SINAPI 11983]
6544	127727	DIVISORIA CEGA (N1) - PAINEL VERMICULITA E=35MM - PERFIS SIMPLES ALUMINIO ANOD NATURAL - COLOCADA	DIVISORIA CEGA (N1) - PAINEL VERMICULITA E=35MM - PERFIS SIMPLES ALUMINIO ANOD NATURAL - COLOCADA [SINAPI 11986]
6545	127728	ELEMENTO VAZADO CERAMICO 7 X 20 X 20 CM	ELEMENTO VAZADO CERAMICO 7 X 20 X 20 CM [SINAPI 7273]
6546	127729	EMPILHADEIRA SOBRE PNEUS COM TORRE DE TRES ESTAGIOS, 4,70M DE ELEVACAO, C/ DESLOCADOR LATERAL DOS GARFOS, MOTOR GLP 4.3L, CAPACIDADE NOMINAL DE CARGA DE 6T	EMPILHADEIRA SOBRE PNEUS COM TORRE DE TRES ESTAGIOS, 4,70M DE ELEVACAO, C/ DESLOCADOR LATERAL DOS GARFOS, MOTOR GLP 4.3L, CAPACIDADE NOMINAL DE CARGA DE 6T [SINAPI 10638]
6547	127730	EMPILHADEIRA SOBRE PNEUS COM TORRE DE TRES ESTAGIOS, 4,80M DE ELEVACAO, C/ DESLOCADOR LATERAL DOS GARFOS, MOTOR GLP 2.2L, CAPACIDADE NOMINAL DE CARGA DE 3T	EMPILHADEIRA SOBRE PNEUS COM TORRE DE TRES ESTAGIOS, 4,80M DE ELEVACAO, C/ DESLOCADOR LATERAL DOS GARFOS, MOTOR GLP 2.2L, CAPACIDADE NOMINAL DE CARGA DE 3T [SINAPI 10635]
6548	127731	EMPILHADEIRA SOBRE PNEUS COM TORRE DE TRES ESTAGIOS, 4,80M DE ELEVACAO, C/ DESLOCADOR LATERAL DOS GARFOS, MOTOR GLP 2.4L, CAPACIDADE NOMINAL DE CARGA DE 2,5T	EMPILHADEIRA SOBRE PNEUS COM TORRE DE TRES ESTAGIOS, 4,80M DE ELEVACAO, C/ DESLOCADOR LATERAL DOS GARFOS, MOTOR GLP 2.4L, CAPACIDADE NOMINAL DE CARGA DE 2,5T [SINAPI 10634]
6549	127732	EMPILHADEIRA SOBRE PNEUS COM TORRE DE TRES ESTAGIOS, 4,80M DE ELEVACAO, C/ DESLOCADOR LATERAL DOS GARFOS, MOTOR GLP 4.3L, CAPACIDADE NOMINAL DE CARGA DE 4T	EMPILHADEIRA SOBRE PNEUS COM TORRE DE TRES ESTAGIOS, 4,80M DE ELEVACAO, C/ DESLOCADOR LATERAL DOS GARFOS, MOTOR GLP 4.3L, CAPACIDADE NOMINAL DE CARGA DE 4T [SINAPI 10636]
6550	127733	EMPILHADEIRA SOBRE PNEUS COM TORRE DE TRES ESTAGIOS, 4,80M DE ELEVACAO, C/ DESLOCADOR LATERAL DOS GARFOS, MOTOR GLP 4.3L, CAPACIDADE NOMINAL DE CARGA DE 5T	EMPILHADEIRA SOBRE PNEUS COM TORRE DE TRES ESTAGIOS, 4,80M DE ELEVACAO, C/ DESLOCADOR LATERAL DOS GARFOS, MOTOR GLP 4.3L, CAPACIDADE NOMINAL DE CARGA DE 5T [SINAPI 10637]
6551	127734	EMULSAO ASFALTICA CATIONICA RR-1C PARA USO EM PAVIMENTACAO ASFALTICA (COLETADO CAIXA NA ANP ACRESCIDO DE ICMS)	EMULSAO ASFALTICA CATIONICA RR-1C PARA USO EM PAVIMENTACAO ASFALTICA (COLETADO CAIXA NA ANP ACRESCIDO DE ICMS) [SINAPI 41905]
6552	127735	ESTUCADOR	ESTUCADOR [SINAPI 12865]
6553	127736	ESTUCADOR (MENSALISTA)	ESTUCADOR (MENSALISTA) [SINAPI 41074]
6554	127737	FAIXA / FILETE / LISTELO EM CERAMICA, DECORADA, *8 X 30* CM (L X C)	FAIXA / FILETE / LISTELO EM CERAMICA, DECORADA, *8 X 30* CM (L X C) [SINAPI 34795]
6555	127738	FAIXA / FILETE / LISTELO EM CERAMICA, LISO OU CORDAO, BRANCO, *2 X 30* CM (L X C)	FAIXA / FILETE / LISTELO EM CERAMICA, LISO OU CORDAO, BRANCO, *2 X 30* CM (L X C) [SINAPI 34796]
6556	127739	FELTRO EM LA DE ROCHA, 1 FACE REVESTIDA COM PAPEL ALUMINIZADO, EM ROLO, DENSIDADE = 32 KG/M3, E=*50* MM (COLETADO CAIXA)	FELTRO EM LA DE ROCHA, 1 FACE REVESTIDA COM PAPEL ALUMINIZADO, EM ROLO, DENSIDADE = 32 KG/M3, E=*50* MM (COLETADO CAIXA) [SINAPI 42481]
6557	127740	FILTRO ANAEROBIO CILINDRICO CONCRETO PRE MOLDADO 1,20 X 1,50 (DIAMETROXALTURA) PARA 4 A 5 CONTRIBUINTES (NBR 13969)	FILTRO ANAEROBIO CILINDRICO CONCRETO PRE MOLDADO 1,20 X 1,50 (DIAMETROXALTURA) PARA 4 A 5 CONTRIBUINTES (NBR 13969) [SINAPI 11894]
6558	127741	FITA PLASTICA ZEBRADA PARA DEMARCACAO DE AREAS, LARGURA = 7 CM, SEM ADESIVO (COLETADO CAIXA)	FITA PLASTICA ZEBRADA PARA DEMARCACAO DE AREAS, LARGURA = 7 CM, SEM ADESIVO (COLETADO CAIXA) [SINAPI 42015]
6559	127742	FIXADOR DE CAL (SACHE 150 ML)	FIXADOR DE CAL (SACHE 150 ML) [SINAPI 11162]
6560	127743	"FOSSA SEPTICA CILINDRICA TIPO ""IMHOFF"", COM TAMPA, PARA 50 CONTRIBUINTES"	"FOSSA SEPTICA CILINDRICA TIPO ""IMHOFF"", COM TAMPA, PARA 50 CONTRIBUINTES [SINAPI 11887]"
6561	127744	"FOSSA SEPTICA CILINDRICA, TIPO ""IMHOFF"", COM TAMPA, PARA 100 CONTRIBUINTES"	"FOSSA SEPTICA CILINDRICA, TIPO ""IMHOFF"", COM TAMPA, PARA 100 CONTRIBUINTES [SINAPI 11883]"
6562	127745	"FOSSA SEPTICA CILINDRICA, TIPO ""IMHOFF"", COM TAMPA, PARA 150 CONTRIBUINTES"	"FOSSA SEPTICA CILINDRICA, TIPO ""IMHOFF"", COM TAMPA, PARA 150 CONTRIBUINTES [SINAPI 11884]"
6563	127746	"FOSSA SEPTICA CILINDRICA, TIPO ""IMHOFF"", COM TAMPA, PARA 200 CONTRIBUINTES"	"FOSSA SEPTICA CILINDRICA, TIPO ""IMHOFF"", COM TAMPA, PARA 200 CONTRIBUINTES [SINAPI 11885]"
6564	127747	"FOSSA SEPTICA CILINDRICA, TIPO ""IMHOFF"", COM TAMPA, PARA 30 CONTRIBUINTES"	"FOSSA SEPTICA CILINDRICA, TIPO ""IMHOFF"", COM TAMPA, PARA 30 CONTRIBUINTES [SINAPI 11886]"
6565	127748	"FOSSA SEPTICA CILINDRICA, TIPO ""IMHOFF"", COM TAMPA, PARA 75 CONTRIBUINTES"	"FOSSA SEPTICA CILINDRICA, TIPO ""IMHOFF"", COM TAMPA, PARA 75 CONTRIBUINTES [SINAPI 11888]"
6566	127749	FOSSA SEPTICA CONCRETO PRE MOLDADO PARA 10 CONTRIBUINTES - *90 X 90* CM	FOSSA SEPTICA CONCRETO PRE MOLDADO PARA 10 CONTRIBUINTES - *90 X 90* CM [SINAPI 3277]
6567	127750	FOSSA SEPTICA CONCRETO PRE MOLDADO PARA 5 CONTRIBUINTES *90 X 70* CM	FOSSA SEPTICA CONCRETO PRE MOLDADO PARA 5 CONTRIBUINTES *90 X 70* CM [SINAPI 3281]
6568	127751	"GANCHO L COM ROSCA, PARA FIXAR TELHA EM MADEIRA, 1/4"" X 350 MM (COLETADO CAIXA)"	"GANCHO L COM ROSCA, PARA FIXAR TELHA EM MADEIRA, 1/4"" X 350 MM (COLETADO CAIXA) [SINAPI 42482]"
6569	127752	HEXAMETAFOSFATO DE SODIO	HEXAMETAFOSFATO DE SODIO [SINAPI 10561]
6570	127753	JANELA BASCULANTE EM ALUMINIO, 100 X 100 CM (A X L), ACABAMENTO ACET OU BRILHANTE, BATENTE/REQUADRO DE 3 A 14 CM, COM VIDRO, SEM GUARNICAO/ALIZAR	JANELA BASCULANTE EM ALUMINIO, 100 X 100 CM (A X L), ACABAMENTO ACET OU BRILHANTE, BATENTE/REQUADRO DE 3 A 14 CM, COM VIDRO, SEM GUARNICAO/ALIZAR [SINAPI 34379]
6571	127754	JANELA BASCULANTE EM ALUMINIO, 100 X 80 CM (A X L), ACABAMENTO ACET OU BRILHANTE, BATENTE/REQUADRO DE 3 A 14 CM, COM VIDRO, SEM GUARNICAO/ALIZAR	JANELA BASCULANTE EM ALUMINIO, 100 X 80 CM (A X L), ACABAMENTO ACET OU BRILHANTE, BATENTE/REQUADRO DE 3 A 14 CM, COM VIDRO, SEM GUARNICAO/ALIZAR [SINAPI 34378]
6572	127755	JANELA BASCULANTE EM ALUMINIO, 80 X 60 CM (A X L), BATENTE/REQUADRO DE 3 A 14 CM, COM VIDRO, SEM GUARNICAO/ALIZAR	JANELA BASCULANTE EM ALUMINIO, 80 X 60 CM (A X L), BATENTE/REQUADRO DE 3 A 14 CM, COM VIDRO, SEM GUARNICAO/ALIZAR [SINAPI 581]
6573	127756	JANELA DE CORRER EM ALUMINIO, VENEZIANA, 120 X 150 CM (A X L), 3 FLS (2 VENEZIANAS E 1 VIDRO), SEM BANDEIRA, ACABAMENTO ACET OU BRILHANTE, BATENTE/REQUADRO DE 6 A 14 CM, COM VIDRO, SEM GUARNICAO/ALIZAR	JANELA DE CORRER EM ALUMINIO, VENEZIANA, 120 X 150 CM (A X L), 3 FLS (2 VENEZIANAS E 1 VIDRO), SEM BANDEIRA, ACABAMENTO ACET OU BRILHANTE, BATENTE/REQUADRO DE 6 A 14 CM, COM VIDRO, SEM GUARNICAO/ALIZAR [SINAPI 34371]
6574	127757	JANELA DE CORRER EM ALUMINIO, VENEZIANA, 120 X 200 CM (A X L), 6 FLS (4 VENEZIANAS E 2 VIDROS), SEM BANDEIRA, ACABAMENTO ACET OU BRILHANTE, BATENTE/REQUADRO DE 6 A 14 CM, COM VIDRO, SEM GUARNICAO/ALIZAR	JANELA DE CORRER EM ALUMINIO, VENEZIANA, 120 X 200 CM (A X L), 6 FLS (4 VENEZIANAS E 2 VIDROS), SEM BANDEIRA, ACABAMENTO ACET OU BRILHANTE, BATENTE/REQUADRO DE 6 A 14 CM, COM VIDRO, SEM GUARNICAO/ALIZAR [SINAPI 34373]
6575	127758	JANELA DE CORRER EM ALUMINIO, 100 X 150 CM (A X L), 4 FLS, SEM BANDEIRA, ACABAMENTO ACET OU BRILHANTE, BATENTE/REQUADRO DE 6 A 14 CM, COM VIDRO, SEM GUARNICAO/ALIZAR	JANELA DE CORRER EM ALUMINIO, 100 X 150 CM (A X L), 4 FLS, SEM BANDEIRA, ACABAMENTO ACET OU BRILHANTE, BATENTE/REQUADRO DE 6 A 14 CM, COM VIDRO, SEM GUARNICAO/ALIZAR [SINAPI 36884]
2891	127758	JANELA DE CORRER EM ALUMINIO, 100 X 150 CM (A X L), 4 FLS, SEM BANDEIRA, ACABAMENTO ACET OU BRILHANTE, BATENTE/REQUADRO DE 6 A 14 CM, COM VIDRO, SEM GUARNICAO/ALIZAR	JANELA DE CORRER EM ALUMINIO, 100 X 150 CM (A X L), 4 FLS, SEM BANDEIRA, ACABAMENTO ACET OU BRILHANTE, BATENTE/REQUADRO DE 6 A 14 CM, COM VIDRO, SEM GUARNICAO/ALIZAR [SINAPI 36884]
6576	127759	JANELA DE CORRER EM ALUMINIO, 100 X 150 CM (A X L), 4 FLS, SEM BANDEIRA, ACABAMENTO ACET OU BRILHANTE, COM VIDRO, COM GUARNICAO PARA 1 FACE	JANELA DE CORRER EM ALUMINIO, 100 X 150 CM (A X L), 4 FLS, SEM BANDEIRA, ACABAMENTO ACET OU BRILHANTE, COM VIDRO, COM GUARNICAO PARA 1 FACE [SINAPI 597]
6577	127760	JANELA DE CORRER EM ALUMINIO, 120 X 120 CM (A X L), 2 FLS, SEM BANDEIRA, ACABAMENTO ACET OU BRILHANTE, BATENTE/REQUADRO DE 6 A 14 CM, COM VIDRO, SEM GUARNICAO/ALIZAR	JANELA DE CORRER EM ALUMINIO, 120 X 120 CM (A X L), 2 FLS, SEM BANDEIRA, ACABAMENTO ACET OU BRILHANTE, BATENTE/REQUADRO DE 6 A 14 CM, COM VIDRO, SEM GUARNICAO/ALIZAR [SINAPI 34362]
6578	127761	JANELA DE CORRER EM ALUMINIO, 120 X 150 CM (A X L), 2 FLS, SEM BANDEIRA, ACABAMENTO ACET OU BRILHANTE, BATENTE/REQUADRO DE 6 A 14 CM, COM VIDRO, SEM GUARNICAO/ALIZAR	JANELA DE CORRER EM ALUMINIO, 120 X 150 CM (A X L), 2 FLS, SEM BANDEIRA, ACABAMENTO ACET OU BRILHANTE, BATENTE/REQUADRO DE 6 A 14 CM, COM VIDRO, SEM GUARNICAO/ALIZAR [SINAPI 34363]
6579	127762	JANELA DE CORRER EM ALUMINIO, 120 X 200 CM (A X L), 4 FLS, BANDEIRA COM BASCULA, ACABAMENTO ACET OU BRILHANTE, BATENTE/REQUADRO DE 6 A 14 CM, COM VIDRO, SEM GUARNICAO/ALIZAR	JANELA DE CORRER EM ALUMINIO, 120 X 200 CM (A X L), 4 FLS, BANDEIRA COM BASCULA, ACABAMENTO ACET OU BRILHANTE, BATENTE/REQUADRO DE 6 A 14 CM, COM VIDRO, SEM GUARNICAO/ALIZAR [SINAPI 34365]
6580	127763	JANELA FIXA EM ALUMINIO, 60 X 80 CM (A X L), BATENTE/REQUADRO DE 3 A 14 CM, COM VIDRO, SEM GUARNICAO/ALIZAR	JANELA FIXA EM ALUMINIO, 60 X 80 CM (A X L), BATENTE/REQUADRO DE 3 A 14 CM, COM VIDRO, SEM GUARNICAO/ALIZAR [SINAPI 34380]
2898	127763	JANELA FIXA EM ALUMINIO, 60 X 80 CM (A X L), BATENTE/REQUADRO DE 3 A 14 CM, COM VIDRO, SEM GUARNICAO/ALIZAR	JANELA FIXA EM ALUMINIO, 60 X 80 CM (A X L), BATENTE/REQUADRO DE 3 A 14 CM, COM VIDRO, SEM GUARNICAO/ALIZAR [SINAPI 34380]
6581	127764	JANELA MAXIM AR EM ALUMINIO, 80 X 60 CM (A X L), BATENTE/REQUADRO DE 4 A 14 CM, COM VIDRO, SEM GUARNICAO/ALIZAR	JANELA MAXIM AR EM ALUMINIO, 80 X 60 CM (A X L), BATENTE/REQUADRO DE 4 A 14 CM, COM VIDRO, SEM GUARNICAO/ALIZAR [SINAPI 601]
6582	127765	KIT PORTA PRONTA DE MADEIRA, FOLHA LEVE (NBR 15930) DE 70 X 210 CM, E = *35* MM, COM MARCO EM ACO, NUCLEO COLMEIA, CAPA LISA EM HDF, ACABAMENTO MELAMINICO BRANCO (INCLUI MARCO, ALIZARES, DOBRADICAS E FECHADURA)	KIT PORTA PRONTA DE MADEIRA, FOLHA LEVE (NBR 15930) DE 70 X 210 CM, E = *35* MM, COM MARCO EM ACO, NUCLEO COLMEIA, CAPA LISA EM HDF, ACABAMENTO MELAMINICO BRANCO (INCLUI MARCO, ALIZARES, DOBRADICAS E FECHADURA) [SINAPI 39483]
6583	127766	KIT PORTA PRONTA DE MADEIRA, FOLHA LEVE (NBR 15930) DE 70 X 210 CM, E = 35 MM, NUCLEO COLMEIA, ESTRUTURA USINADA PARA FECHADURA, CAPA LISA EM HDF, ACABAMENTO EM PRIMER PARA PINTURA (INCLUI MARCO, ALIZARES E DOBRADICAS)	KIT PORTA PRONTA DE MADEIRA, FOLHA LEVE (NBR 15930) DE 70 X 210 CM, E = 35 MM, NUCLEO COLMEIA, ESTRUTURA USINADA PARA FECHADURA, CAPA LISA EM HDF, ACABAMENTO EM PRIMER PARA PINTURA (INCLUI MARCO, ALIZARES E DOBRADICAS) [SINAPI 39487]
6584	127767	KIT PORTA PRONTA DE MADEIRA, FOLHA MEDIA (NBR 15930) DE 70 X 210 CM, E = 35 MM, NUCLEO SARRAFEADO, ESTRUTURA USINADA PARA FECHADURA, CAPA LISA EM HDF, ACABAMENTO MELAMINICO BRANCO (INCLUI MARCO, ALIZARES E DOBRADICAS)	KIT PORTA PRONTA DE MADEIRA, FOLHA MEDIA (NBR 15930) DE 70 X 210 CM, E = 35 MM, NUCLEO SARRAFEADO, ESTRUTURA USINADA PARA FECHADURA, CAPA LISA EM HDF, ACABAMENTO MELAMINICO BRANCO (INCLUI MARCO, ALIZARES E DOBRADICAS) [SINAPI 39491]
6585	127768	LIQUIDO PARA BRILHO PAREDES INTERNAS	LIQUIDO PARA BRILHO PAREDES INTERNAS [SINAPI 6091]
