codigo	descricao
124977	UNIAO PVC, SOLDAVEL, 75 MM, PARA AGUA FRIA PREDIAL
124978	UNIAO PVC, SOLDAVEL, 85 MM, PARA AGUA FRIA PREDIAL
124979	"UNIAO TIPO STORZ, COM EMPATACAO INTERNA TIPO ANEL DE EXPANSAO, ENGATE RAPIDO 1 1/2"", PARA MANGUEIRA DE COMBATE A INCENDIO PREDIAL"
124980	"UNIAO TIPO STORZ, COM EMPATACAO INTERNA TIPO ANEL DE EXPANSAO, ENGATE RAPIDO 2 1/2"", PARA MANGUEIRA DE COMBATE A INCENDIO PREDIAL"
124981	UNIAO, CPVC, SOLDAVEL, 15 MM, PARA AGUA QUENTE PREDIAL
124982	UNIAO, CPVC, SOLDAVEL, 22 MM, PARA AGUA QUENTE PREDIAL
124983	UNIAO, CPVC, SOLDAVEL, 28 MM, PARA AGUA QUENTE PREDIAL
124984	UNIAO, CPVC, SOLDAVEL, 35 MM, PARA AGUA QUENTE PREDIAL
124985	UNIAO, CPVC, SOLDAVEL, 42 MM, PARA AGUA QUENTE PREDIAL
124986	UNIAO, CPVC, SOLDAVEL, 54 MM, PARA AGUA QUENTE PREDIAL
124987	UNIAO, CPVC, SOLDAVEL, 73 MM, PARA AGUA QUENTE PREDIAL
124988	UNIAO, CPVC, SOLDAVEL, 89 MM, PARA AGUA QUENTE PREDIAL
124989	USINA DE ASFALTO A FRIO, CAPACIDADE DE 30 A 40 T/H, ELETRICA, POTENCIA DE 30 CV
124990	USINA DE ASFALTO A FRIO, CAPACIDADE DE 40 A 60 T/H, ELETRICA, POTENCIA DE 30 CV
124991	USINA DE ASFALTO A QUENTE, FIXA, TIPO CONTRA FLUXO, CAPACIDADE DE 100 A 140 T/H, POTENCIA DE 280 KW, COM MISTURADOR EXTERNO ROTATIVO
124992	USINA DE ASFALTO, GRAVIMETRICA, CAPACIDADE DE 150 T/H, POTENCIA DE 400 KW
124993	USINA DE CONCRETO FIXA, CAPACIDADE NOMINAL DE 40 M3/H, SEM SILO
124994	USINA DE CONCRETO FIXA, CAPACIDADE NOMINAL DE 60 M3/H, SEM SILO
124995	USINA DE CONCRETO FIXA, CAPACIDADE NOMINAL DE 80 M3/H, SEM SILO
124996	USINA DE CONCRETO FIXA, CAPACIDADE NOMINAL DE 90 A 120 M3/H, SEM SILO
124997	USINA DE LAMA ASFALTICA, PROD 30 A 50 T/H, SILO DE AGREGADO 7 M3, RESERVATORIOS PARA EMULSAO E AGUA DE 2,3 M3 CADA, MISTURADOR TIPO PUGG-MILL A SER MONTADO SOBRE CAMINHAO
124998	USINA DE MISTURAS ASFALTICAS A QUENTE, MOVEL, TIPO CONTRA FLUXO, CAPACIDADE DE 40 A 80 T/H
124999	USINA MISTURADORA DE SOLOS, DOSADORES TRIPLOS, CALHA VIBRATORIA CAPACIDADE DE 200 A 500 T/H, POTENCIA DE 75 KW
125000	VALVULA DE DESCARGA EM METAL CROMADO PARA MICTORIO COM ACIONAMENTO POR PRESSAO E FECHAMENTO AUTOMATICO
125001	"VALVULA DE DESCARGA METALICA, BASE 1 1/2 "" E ACABAMENTO METALICO CROMADO"
125002	"VALVULA DE DESCARGA METALICA, BASE 1 1/4 "" E ACABAMENTO METALICO CROMADO"
125003	"VALVULA DE ESFERA BRUTA EM BRONZE, BITOLA 1 "" (REF 1552-B)"
125004	"VALVULA DE ESFERA BRUTA EM BRONZE, BITOLA 1 1/2 "" (REF 1552-B)"
125005	"VALVULA DE ESFERA BRUTA EM BRONZE, BITOLA 1 1/4 "" (REF 1552-B)"
125006	"VALVULA DE ESFERA BRUTA EM BRONZE, BITOLA 1/2 "" (REF 1552-B)"
125007	"VALVULA DE ESFERA BRUTA EM BRONZE, BITOLA 2 "" (REF 1552-B)"
125008	"VALVULA DE ESFERA BRUTA EM BRONZE, BITOLA 3/4 "" (REF 1552-B)"
125009	"VALVULA DE RETENCAO DE BRONZE, PE COM CRIVOS, EXTREMIDADE COM ROSCA, DE 1 1/2"", PARA FUNDO DE POCO"
125010	"VALVULA DE RETENCAO DE BRONZE, PE COM CRIVOS, EXTREMIDADE COM ROSCA, DE 1 1/4"", PARA FUNDO DE POCO"
125011	"VALVULA DE RETENCAO DE BRONZE, PE COM CRIVOS, EXTREMIDADE COM ROSCA, DE 1"", PARA FUNDO DE POCO"
125012	"VALVULA DE RETENCAO DE BRONZE, PE COM CRIVOS, EXTREMIDADE COM ROSCA, DE 2 1/2"", PARA FUNDO DE POCO"
125013	"VALVULA DE RETENCAO DE BRONZE, PE COM CRIVOS, EXTREMIDADE COM ROSCA, DE 2"", PARA FUNDO DE POCO"
125014	"VALVULA DE RETENCAO DE BRONZE, PE COM CRIVOS, EXTREMIDADE COM ROSCA, DE 3/4"", PARA FUNDO DE POCO"
125015	"VALVULA DE RETENCAO DE BRONZE, PE COM CRIVOS, EXTREMIDADE COM ROSCA, DE 3"", PARA FUNDO DE POCO"
125016	"VALVULA DE RETENCAO DE BRONZE, PE COM CRIVOS, EXTREMIDADE COM ROSCA, DE 4"", PARA FUNDO DE POCO"
125017	"VALVULA DE RETENCAO HORIZONTAL, DE BRONZE (PN-25), 1 1/2"", 400 PSI, TAMPA DE PORCA DE UNIAO, EXTREMIDADES COM ROSCA"
125018	"VALVULA DE RETENCAO HORIZONTAL, DE BRONZE (PN-25), 1 1/4"", 400 PSI, TAMPA DE PORCA DE UNIAO, EXTREMIDADES COM ROSCA"
125019	"VALVULA DE RETENCAO HORIZONTAL, DE BRONZE (PN-25), 1/2"", 400 PSI, TAMPA DE PORCA DE UNIAO, EXTREMIDADES COM ROSCA"
125020	"VALVULA DE RETENCAO HORIZONTAL, DE BRONZE (PN-25), 1"", 400 PSI, TAMPA DE PORCA DE UNIAO, EXTREMIDADES COM ROSCA"
125021	"VALVULA DE RETENCAO HORIZONTAL, DE BRONZE (PN-25), 2 1/2"", 400 PSI, TAMPA DE PORCA DE UNIAO, EXTREMIDADES COM ROSCA"
125022	"VALVULA DE RETENCAO HORIZONTAL, DE BRONZE (PN-25), 2"", 400 PSI, TAMPA DE PORCA DE UNIAO, EXTREMIDADES COM ROSCA"
125023	"VALVULA DE RETENCAO HORIZONTAL, DE BRONZE (PN-25), 3/4"", 400 PSI, TAMPA DE PORCA DE UNIAO, EXTREMIDADES COM ROSCA"
125024	"VALVULA DE RETENCAO HORIZONTAL, DE BRONZE (PN-25), 3"", 400 PSI, TAMPA DE PORCA DE UNIAO, EXTREMIDADES COM ROSCA"
125025	"VALVULA DE RETENCAO HORIZONTAL, DE BRONZE (PN-25), 4"", 400 PSI, TAMPA DE PORCA DE UNIAO, EXTREMIDADES COM ROSCA"
125026	"VALVULA DE RETENCAO VERTICAL, DE BRONZE (PN-16), 1 1/2"", 200 PSI, EXTREMIDADES COM ROSCA"
125027	"VALVULA DE RETENCAO VERTICAL, DE BRONZE (PN-16), 1 1/4"", 200 PSI, EXTREMIDADES COM ROSCA"
125028	"VALVULA DE RETENCAO VERTICAL, DE BRONZE (PN-16), 1/2"", 200 PSI, EXTREMIDADES COM ROSCA"
125029	"VALVULA DE RETENCAO VERTICAL, DE BRONZE (PN-16), 1"", 200 PSI, EXTREMIDADES COM ROSCA"
125030	"VALVULA DE RETENCAO VERTICAL, DE BRONZE (PN-16), 2 1/2"", 200 PSI, EXTREMIDADES COM ROSCA"
125031	"VALVULA DE RETENCAO VERTICAL, DE BRONZE (PN-16), 2"", 200 PSI, EXTREMIDADES COM ROSCA"
125032	"VALVULA DE RETENCAO VERTICAL, DE BRONZE (PN-16), 3/4"", 200 PSI, EXTREMIDADES COM ROSCA"
125033	"VALVULA DE RETENCAO VERTICAL, DE BRONZE (PN-16), 3"", 200 PSI, EXTREMIDADES COM ROSCA"
125034	"VALVULA DE RETENCAO VERTICAL, DE BRONZE (PN-16), 4"", 200 PSI, EXTREMIDADES COM ROSCA"
125035	"VALVULA EM METAL CROMADO PARA LAVATORIO, 1 "" SEM LADRAO"
125036	"VALVULA EM METAL CROMADO PARA PIA AMERICANA 3.1/2 X 1.1/2 """
125037	"VALVULA EM METAL CROMADO PARA TANQUE, 1.1/2 "" SEM LADRAO"
125038	"VALVULA EM PLASTICO BRANCO COM SAIDA LISA PARA TANQUE 1.1/4 "" X 1.1/2 """
125039	"VALVULA EM PLASTICO BRANCO PARA LAVATORIO 1 "", SEM UNHO, COM LADRAO"
125040	"VALVULA EM PLASTICO BRANCO PARA TANQUE OU LAVATORIO 1 "", SEM UNHO E SEM LADRAO"
125041	"VALVULA EM PLASTICO BRANCO PARA TANQUE 1.1/4 "" X 1.1/2 "", SEM UNHO E SEM LADRAO"
125042	"VALVULA EM PLASTICO CROMADO PARA LAVATORIO 1 "", SEM UNHO, COM LADRAO"
125043	"VALVULA EM PLASTICO CROMADO TIPO AMERICANA PARA PIA DE COZINHA 3.1/2 "" X 1.1/2 "", SEM ADAPTADOR"
125044	VARA FINA PARA CREMONA, EM FERRO ZINCADO BRANCO, COM DIAMETRO DE APROX 10 MM E COMPRIMENTO DE 1,20 M
125045	VARA FINA PARA CREMONA, EM FERRO ZINCADO BRANCO, COM DIAMETRO DE APROX 10 MM E COMPRIMENTO DE 1,50 M
125046	VARIADOR DE LUMINOSIDADE ROTATIVO (DIMMER) 127 V, 300 W (APENAS MODULO)
125047	"VARIADOR DE LUMINOSIDADE ROTATIVO (DIMMER) 127V, 300W, CONJUNTO MONTADO PARA EMBUTIR 4"" X 2"" (PLACA + SUPORTE + MODULO)"
125048	VARIADOR DE LUMINOSIDADE ROTATIVO (DIMMER) 220 V, 600 W (APENAS MODULO)
125049	"VARIADOR DE LUMINOSIDADE ROTATIVO (DIMMER) 220V, 600W, CONJUNTO MONTADO PARA EMBUTIR 4"" X 2"" (PLACA + SUPORTE + MODULO)"
125050	VARIADOR DE VELOCIDADE PARA VENTILADOR 127 V, 150 W (APENAS MODULO)
125051	"VARIADOR DE VELOCIDADE PARA VENTILADOR 127V, 150W + 2 INTERRUPTORES PARALELOS, PARA REVERSAO E LAMPADA, CONJUNTO MONTADO PARA EMBUTIR 4"" X 2"" (PLACA + SUPORTE + MODULOS)"
125052	VARIADOR DE VELOCIDADE PARA VENTILADOR 220 V, 250 W (APENAS MODULO)
125053	"VARIADOR DE VELOCIDADE PARA VENTILADOR 220V, 250W + 2 INTERRUPTORES PARALELOS, PARA REVERSAO E LAMPADA, CONJUNTO MONTADO PARA EMBUTIR 4"" X 2"" (PLACA + SUPORTE + MODULOS)"
125054	VASSOURA MECANICA REBOCAVEL COM ESCOVA CILINDRICA LARGURA UTIL DE VARRIMENTO = 2,44M
125055	VASSOURA 40 CM COM CABO
125056	VEDACAO DE CALHA, EM BORRACHA COR PRETA, MEDIDA ENTRE 119 E 170 MM, PARA DRENAGEM PLUVIAL PREDIAL
125057	VEDACAO PVC, 100 MM, PARA SAIDA VASO SANITARIO
125058	"VERGALHAO ZINCADO ROSCA TOTAL, 1/4 "" (6,3 MM)"
125059	VERNIZ POLIURETANO BRILHANTE PARA MADEIRA, COM FILTRO SOLAR, USO INTERNO E EXTERNO
125060	VERNIZ SINTETICO BRILHANTE PARA MADEIRA TIPO COPAL, USO INTERNO
125061	VERNIZ SINTETICO BRILHANTE PARA MADEIRA, COM FILTRO SOLAR, USO INTERNO E EXTERNO (BASE SOLVENTE)
125062	VEU DE VIDRO/VEU DE SUPERFICIE 30 A 35 G/M2
125063	VEU POLIESTER
125064	VIBRADOR DE IMERSAO, COM PONTEIRA DE *35* MM, MANGOTE DE 5 M, SEM MOTOR
125065	VIBRADOR DE IMERSAO, COM PONTEIRA DE *45* MM, MANGOTE DE 5 M, SEM MOTOR.
125066	VIBRADOR DE IMERSAO, COM PONTEIRA DE *60* MM, MANGOTE DE 5 M, SEM MOTOR.
125067	VIBRADOR DE IMERSAO, DIAMETRO DA PONTEIRA DE *35* MM, COM MOTOR 4 TEMPOS A GASOLINA DE 5,5 HP (5,5 CV)
125068	VIBRADOR DE IMERSAO, DIAMETRO DA PONTEIRA DE *45* MM, COM MOTOR ELETRICO TRIFASICO DE 2 HP (2 CV)
125069	VIBRADOR DE IMERSAO, DIAMETRO DA PONTEIRA DE *45* MM, COM MOTOR 4 TEMPOS A GASOLINA DE 5,5 HP (5,5 CV)
125070	VIBROACABADORA DE ASFALTO SOBRE ESTEIRAS, LARG. PAVIM. MAX. 8,00 M, POT. 100 KW/ 134 HP, CAP. 600 T/ H
125071	VIBROACABADORA DE ASFALTO SOBRE ESTEIRAS, LARG. PAVIM. 2,13 M A 4,55 M, POT. 74 KW/ 100 HP, CAP. 400 T/ H
125072	VIBROACABADORA DE ASFALTO SOBRE ESTEIRAS, LARG. PAVIM. 2,60 M A 5,75 M, POT. 110 HP, CAP. 450 T/ H
125073	VIBROACABADORA DE ASFALTO SOBRE ESTEIRAS, LARG. PAVIMENT. 1,90 A 5,3 M, POT. 78 KW/105 HP, CAP. 450 T/H
125074	VIBROACABADORA DE ASFALTO SOBRE RODAS, LARGURA DE PAVIMENTACAO DE 1,70 A 4,20 M, POTENCIA 78 KW/105 HP, CAPACIDADE 300 T/H
125075	VIDRACEIRO
125076	VIDRACEIRO (MENSALISTA)
125077	VIDRO COMUM LAMINADO LISO INCOLOR DUPLO, ESPESSURA TOTAL 8 MM (CADA CAMADA DE 4 MM) - COLOCADO
125078	VIDRO COMUM LAMINADO, LISO, INCOLOR, DUPLO, ESPESSURA TOTAL 6 MM (CADA CAMADA E= 3 MM) - COLOCADO
125079	VIDRO COMUM LAMINADO, LISO, INCOLOR, TRIPLO, ESPESSURA TOTAL 12 MM (CADA CAMADA E= 4 MM) - COLOCADO
125080	VIDRO COMUM LAMINADO, LISO, INCOLOR, TRIPLO, ESPESSURA TOTAL 15 MM (CADA CAMADA E = 5 MM) - COLOCADO
125081	VIDRO CRISTAL COLORIDO, 10 MM, PINTADO NA COR BRANCA
125082	VIDRO CRISTAL COLORIDO, 4 MM, PINTADO NA COR BRANCA
125083	VIDRO CRISTAL COLORIDO, 6 MM, PINTADO NA COR BRANCA
125084	VIDRO CRISTAL COLORIDO, 8 MM, PINTADO NA COR BRANCA
125085	VIDRO LISO FUME E = 4MM - SEM COLOCACAO
125086	VIDRO LISO FUME E = 6MM - SEM COLOCACAO
125087	VIDRO LISO FUME, E = 5 MM - SEM COLOCACAO
125088	VIDRO LISO INCOLOR 10 MM - SEM COLOCACAO
125089	VIDRO LISO INCOLOR 2 A 3 MM - SEM COLOCACAO
125090	VIDRO LISO INCOLOR 4MM - SEM COLOCACAO
125091	VIDRO LISO INCOLOR 5MM - SEM COLOCACAO
125092	VIDRO LISO INCOLOR 6 MM - SEM COLOCACAO
125093	VIDRO LISO INCOLOR 8MM - SEM COLOCACAO
125094	VIDRO MARTELADO OU CANELADO, 4 MM - SEM COLOCACAO
125095	VIDRO PLANO ARAMADO E = 6 MM - SEM COLOCACAO
125096	VIDRO PLANO ARMADO E = 7MM - SEM COLOCACAO
125097	VIDRO TEMPERADO INCOLOR E = 10 MM, SEM COLOCACAO
125098	VIDRO TEMPERADO INCOLOR E = 6 MM, SEM COLOCACAO
125099	VIDRO TEMPERADO INCOLOR E = 8 MM, SEM COLOCACAO
125100	VIDRO TEMPERADO INCOLOR PARA PORTA DE ABRIR, E = 10 MM (SEM FERRAGENS E SEM COLOCACAO)
125101	VIDRO TEMPERADO VERDE E = 10 MM, SEM COLOCACAO
125102	VIDRO TEMPERADO VERDE E = 6 MM, SEM COLOCACAO
125103	VIDRO TEMPERADO VERDE E = 8 MM, SEM COLOCACAO
125104	VIGA *7,5 X 10* CM EM PINUS, MISTA OU EQUIVALENTE DA REGIAO - BRUTA
125105	VIGA *7,5 X 15 CM EM PINUS, MISTA OU EQUIVALENTE DA REGIAO - BRUTA
125106	VIGA APARELHADA *6 X 12* CM, EM MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO
125107	VIGA APARELHADA *6 X 16* CM, EM MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO
125108	VIGA DE ESCORAMAENTO H20, DE MADEIRA, PESO DE 5,00 A 5,20 KG/M, COM EXTREMIDADES PLASTICAS
125109	VIGA NAO APARELHADA *6 X 12* CM, EM MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO - BRUTA
125110	VIGA NAO APARELHADA *6 X 16* CM, EM MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO - BRUTA
125111	VIGA NAO APARELHADA *6 X 20* CM, EM MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO - BRUTA
125112	VIGA NAO APARELHADA *8 X 16* CM EM MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO - BRUTA
125113	VIGIA DIURNO
125114	VIGIA DIURNO (MENSALISTA)
125115	VIGIA NOTURNO, HORA EFETIVAMENTE TRABALHADA DE 22 H AS 5 H (COM ADICIONAL NOTURNO)
126721	AJUDANTE DE ESTRUTURAS METALICAS HORISTA [SINAPI 44499]
126722	APOIO DO PORTA DENTE PARA FRESADORA DE ASFALTO [SINAPI 44473]
126723	AQUECEDOR DE OLEO BPF (FLUIDO) TERMICO, CAPACIDADE DE 300.000 KCAL/H [SINAPI 44498]
126724	BETONEIRA CAPACIDADE NOMINAL 600 L, CAPACIDADE DE MISTURA 440 L, MOTOR A GASOLINA POTENCIA 10 HP, COM CARREGADOR [SINAPI 44492]
126735	BOMBA TRIPLEX COM MOTOR A DIESEL, NACIONAL, DIAMETRO DE SUCCAO DE 2 1/2'' [SINAPI 44489]
126736	CAIXA DE INSPECAO PARA ATERRAMENTO OU OUTRO USO, EM PVC, DN = 250 X 250 MM [SINAPI 41480]
126737	CAIXA DE INSPECAO PARA ATERRAMENTO OU OUTRO USO, EM PVC, DN = 300 X *300* MM [SINAPI 41474]
126738	CAIXA DE INSPECAO PARA ATERRAMENTO OU OUTRO USO, EM PVC, DN = 300 X 250 MM [SINAPI 41475]
126739	CAIXA DE INSPECAO PARA ATERRAMENTO OU OUTRO USO, EM PVC, DN = 300 X 600 MM [SINAPI 41476]
126740	CALCARIO DOLOMITICO A (POSTO PEDREIRA/FORNECEDOR, SEM FRETE) [SINAPI 44479]
126741	CAPTOR FRANKLIN (4 PONTAS), EM LATAO CROMADO, H = 300 MM, DUAS DESCIDAS [SINAPI 41410]
126742	CAPTOR FRANKLIN (4 PONTAS), EM LATAO CROMADO, H = 300 MM, UMA DESCIDA [SINAPI 41411]
126743	CAPTOR FRANKLIN (4 PONTAS), EM LATAO CROMADO, H = 350 MM, DUAS DESCIDAS [SINAPI 41412]
126744	CAPTOR FRANKLIN (4 PONTAS), EM LATAO CROMADO, H=350 MM, UMA DESCIDA [SINAPI 41413]
126745	CHAPA/PAINEL DE MADEIRA COMPENSADA PLASTIFICADA (MADEIRITE PLASTIFICADO) PARA FORMA DE CONCRETO, DE 2200 X 1100 MM, E = 14 MM [SINAPI 43678]
126746	CHAPA/PAINEL DE MADEIRA COMPENSADA PLASTIFICADA (MADEIRITE PLASTIFICADO) PARA FORMA DE CONCRETO, DE 2200 X 1100 MM, E = 20 MM [SINAPI 43680]
126747	CHAPA/PAINEL DE MADEIRA COMPENSADA PLASTIFICADA (MADEIRITE PLASTIFICADO) PARA FORMA DE CONCRETO, DE 2200 X 1100 MM, E = 6 MM [SINAPI 43679]
126748	CHAPA/PAINEL DE MADEIRA COMPENSADA RESINADA (MADEIRITE RESINADO ROSA) PARA FORMA DE CONCRETO, DE 2200 x 1100 MM, E = 8 A 12 MM [SINAPI 43681]
126749	CHAPA/PAINEL DE MADEIRA COMPENSADA RESINADA (MADEIRITE RESINADO ROSA) PARA FORMA DE CONCRETO, DE 2200 X 1100 MM, E = 20 MM [SINAPI 43677]
126750	CHAPA/PAINEL DE MADEIRA COMPENSADA RESINADA (MADEIRITE RESINADO ROSA) PARA FORMA DE CONCRETO, DE 2200 X 1100 MM, E = 6 MM [SINAPI 43682]
126751	CIMENTO PORTLAND ESTRUTURAL BRANCO CPB-32 [SINAPI 44528]
126752	COLA BRANCA BASE PVA [SINAPI 44396]
126753	COLA PARA TUBOS E MANTAS ELASTOMERICAS, A BASE DE SOLVENTE [SINAPI 44327]
126754	CONTRAMARCO DE ALUMINIO (PERFIL 25) PARA ESQUADRIAS, TIPO CONVENCIONAL / CADEIRINHA, 60 MM (CM-060), INCLUSO CONEXOES, GRAPAS E TRAVAMENTOS [SINAPI 43657]
126755	DENTE PARA FRESADORA [SINAPI 44472]
126756	DESINFETANTE PRONTO USO [SINAPI 44330]
126757	DETERGENTE NEUTRO USO GERAL, CONCENTRADO [SINAPI 44329]
126758	"DISCO DE BORRACHA PARA LIXADEIRA RIGIDO 7 "" COM ARRUELA CENTRAL [SINAPI 44532]"
126759	"DISCO DE CORTE DIAMANTADO SEGMENTADO DIAMETRO DE 180 MM PARA ESMERILHADEIRA 7 "" [SINAPI 44531]"
126760	"DISCO DE CORTE PARA METAL COM DUAS TELAS 12 X 1/8 X 3/4 "" (300 X 3,2 X 19,05 MM) [SINAPI 44495]"
126761	"DISCO DE DESBASTE PARA METAL FERROSO EM GERAL, COM TRES TELAS, 9 X 1/4 X 7/8 "" ( 228,6 X 6,4 X 22,2 MM) [SINAPI 44533]"
126762	DISCO DE LIXA PARA METAL, DIAMETRO = 180 MM, GRAO 120 [SINAPI 44534]
126763	DIVISORIA EM GRANITO, COM DUAS FACES POLIDAS, TIPO ANDORINHA/ QUARTZ/ CASTELO/ CORUMBA OU OUTROS EQUIVALENTES DA REGIAO, E= *3,0* CM [SINAPI 44476]
126764	"ESCOVA CIRCULAR EM ACO LATONADO, 6 X 1 "" (DIAMETRO X ESPESSURA), FURO DE 1 1/4 "", FIO ONDULADO *0,30* MM [SINAPI 44538]"
126765	FERTILIZANTE NPK - 10:10:10 [SINAPI 44539]
126766	FITA / CINTA AUTOADESIVA ELASTOMERICA PARA VEDACAO, L= 50 MM, E = 3 MM [SINAPI 44397]
126767	FUNDO SINTETICO NIVELADOR BRANCO FOSCO PARA MADEIRA [SINAPI 43653]
126768	GESSO COLA, EM PO, PARA FIXACAO DE MOLDURAS, SANCAS E BLOCOS DE GESSO [SINAPI 44324]
126769	GRANALHA DE ACO, ESFERICA (SHOT), PARA JATEAMENTO, PENEIRA 1,19 A 1,00 MM (SAE S390) [SINAPI 44481]
126770	GRUPO GERADOR ESTACIONARIO SILENCIADO, POTENCIA 50 KVA, MOTOR DIESEL [SINAPI 44494]
126771	GRUPO GERADOR ESTACIONARIO, SILENCIADO, POTENCIA 180 KVA, MOTOR DIESEL [SINAPI 44493]
126772	GUINDASTE HIDRAULICO AUTOPROPELIDO, COM LANCA TELESCOPICA 28,80 M, CAPACIDADE MAXIMA 30 T, POTENCIA 97 KW, TRACAO 4 X 4 [SINAPI 44475]
126773	GUINDASTE HIDRAULICO AUTOPROPELIDO, COM LANCA TELESCOPICA 40 M, CAPACIDADE MAXIMA 60 T, POTENCIA 260 KW, TRACAO 6 X 6 [SINAPI 44474]
126774	GUINDASTE HIDRAULICO AUTOPROPELIDO, COM LANCA TELESCOPICA 50 M, CAPACIDADE MAXIMA 100 T, POTENCIA 350 KW, TRACAO 10 X 6 [SINAPI 44490]
126775	JANELA INTEGRADA VENEZIANA EM ALUMINIO PERFIL 25, 120 X 120 CM (A X L), 2 FLS ( 2 VIDROS) E VENEZIANA COM ACIONAMENTO MANUAL, SEM BANDEIRA, ACABAMENTO BRILHANTE, BATENTE DE 11,50 A 12,50 CM, COM VIDRO, INCLUSO GUARNICAO [SINAPI 44053]
126776	JANELA VENEZIANA DE CORRER, EM ALUMINIO PERFIL 25, 100 X 120 CM (A X L), 3 FLS (2 VENEZIANAS E 1 VIDRO), SEM BANDEIRA, ACABAMENTO BRANCO OU BRILHANTE, BATENTE DE 8 A 9 CM, COM VIDRO, SEM GUARNICAO/ALIZAR [SINAPI 44054]
126777	JANELA VENEZIANA DE CORRER, EM ALUMINIO PERFIL 25, 100 X 150 CM (A X L), 6 FLS (4 VENEZIANAS E 2 VIDROS), SEM BANDEIRA, ACABAMENTO BRANCO OU BRILHANTE, BATENTE DE 8 A 9 CM, COM VIDRO, SEM GUARNICAO / ALIZAR [SINAPI 44399]
126778	JARDINEIRO HORISTA [SINAPI 44503]
126779	LIMPA VIDROS COM PULVERIZADOR [SINAPI 44331]
126780	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 0,50 MM ( NBR 15352) [SINAPI 44504]
126781	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 0,75 MM (NBR 15352) [SINAPI 44505]
126782	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 0,80 MM (NBR 15352) [SINAPI 44506]
126783	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 1,00 MM (NBR 15352) [SINAPI 44507]
126784	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 1,50 MM (NBR 15352) [SINAPI 44508]
126785	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 2,00 MM (NBR 15352) [SINAPI 44509]
126786	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 2,50 MM (NBR 15352) [SINAPI 44510]
126787	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA TEXTURIZADA EM AMBAS AS FACES, E = 0,50 MM ( NBR 15352) [SINAPI 44512]
126788	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA TEXTURIZADA EM AMBAS AS FACES, E = 0,75 MM ( NBR 15352) [SINAPI 44513]
126789	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA TEXTURIZADA EM AMBAS AS FACES, E = 0,80 MM ( NBR 15352) [SINAPI 44514]
126790	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA TEXTURIZADA EM AMBAS AS FACES, E = 1,00 MM ( NBR 15352) [SINAPI 44515]
126791	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA TEXTURIZADA EM AMBAS AS FACES, E = 1,50 MM ( NBR 15352) [SINAPI 44511]
126792	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA TEXTURIZADA EM AMBAS AS FACES, E = 2,00 MM ( NBR 15352) [SINAPI 44516]
126793	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA TEXTURIZADA EM AMBAS AS FACES, E = 2,50 MM ( NBR 15352) [SINAPI 44517]
126794	MASSA ACRILICA PARA SUPERFICIES INTERNAS E EXTERNAS [SINAPI 43651]
126795	MASSA CORRIDA PARA SUPERFICIES DE AMBIENTES INTERNOS [SINAPI 43626]
126796	MASSA PARA MADEIRA - INTERIOR E EXTERIOR [SINAPI 43652]
126797	"MASTRO SIMPLES GALVANIZADO DIAMETRO NOMINAL 1 1/2"" [SINAPI 41387]"
126798	"MASTRO SIMPLES GALVANIZADO DIAMETRO NOMINAL 2"" [SINAPI 41388]"
126799	"MASTRO TELESCOPICO DE 4 METROS (3 M X DN= 2"" + 1 M X DN= 1 1/2"") [SINAPI 41380]"
126800	"MASTRO TELESCOPICO GALVANIZADO 5 METROS (3 M X DN= 2"" + 2 M X DN= 1 1/2"") [SINAPI 41381]"
126801	"MASTRO TELESCOPICO GALVANIZADO 6 METROS (3 M X DN= 2"" + 3 M X DN= 1Â½"") [SINAPI 41382]"
126802	"MASTRO TELESCOPICO GALVANIZADO 7 METROS (6 M X DN= 2"" + 1 M X DN= 1 1/2"") [SINAPI 41383]"
126803	"MASTRO TELESCOPICO GALVANIZADO 9 METROS (6 M X DN= 2"" + 3 M X DN= 1 1/2"") [SINAPI 41385]"
126804	MICROESFERAS DE VIDRO PARA SINALIZACAO HORIZONTAL VIARIA, TIPO I-B (PREMIX) - NBR 16184 [SINAPI 44478]
