source	query_id	query_text	target_text	target_id
real_295	5019	"TORNEIRA CROMADA DE MESA PARA COZINHA BICA MOVEL COM AREJADOR 1/2 "" OU 3/4 "" (REF 1167)"	"TORNEIRA CROMADA DE PAREDE PARA COZINHA COM AREJADOR 1/2 "" OU 3/4 "" (REF 1157) [SINAPI 11775]"	127832
real_295	35614	"TORNEIRA METALICA CROMADA, RETA, DE PAREDE, PARA COZINHA, COM AREJADOR, PADRAO POPULAR, 1/2"" OU 3/4"""	"TORNEIRA CROMADA DE PAREDE PARA COZINHA COM AREJADOR 1/2 "" OU 3/4 "" (REF 1157) [SINAPI 11775]"	127832
real_295	35612	"TORNEIRA METALICA CROMADA, CANO CURTO, COM AREJADOR, SEM BICO PLASTICO, DE PAREDE, PARA USO GERAL, 1/2"" OU 3/4"""	"TORNEIRA CROMADA DE PAREDE PARA COZINHA COM AREJADOR 1/2 "" OU 3/4 "" (REF 1157) [SINAPI 11775]"	127832
real_295	5025	"TORNEIRA CROMADA DE PAREDE PARA COZINHA BICA MOVEL COM AREJADOR 1/2 "" OU 3/4 "" (REF 1168)"	"TORNEIRA CROMADA DE PAREDE PARA COZINHA COM AREJADOR 1/2 "" OU 3/4 "" (REF 1157) [SINAPI 11775]"	127832
real_295	6650	TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 6'' (200 MM) (COLETADO CAIXA)	TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 6'' (200 MM) (COLETADO CAIXA) [SINAPI 42001]	127833
real_295	5312	TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 6'' (200 MM)	TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 6'' (200 MM) (COLETADO CAIXA) [SINAPI 42001]	127833
real_295	35653	"TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 6"" (200 MM)"	TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 6'' (200 MM) (COLETADO CAIXA) [SINAPI 42001]	127833
real_295	6651	TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 10'' (310 MM) (COLETADO CAIXA)	TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 10'' (310 MM) (COLETADO CAIXA) [SINAPI 41998]	127834
real_295	35649	"TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 10"" (273 MM)"	TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 10'' (310 MM) (COLETADO CAIXA) [SINAPI 41998]	127834
real_295	5307	TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 10'' (310 MM)	TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 10'' (310 MM) (COLETADO CAIXA) [SINAPI 41998]	127834
real_295	6652	TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 14'' (400 MM) (COLETADO CAIXA)	TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 14'' (400 MM) (COLETADO CAIXA) [SINAPI 41999]	127835
real_295	5309	TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 14'' (400 MM)	TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 14'' (400 MM) (COLETADO CAIXA) [SINAPI 41999]	127835
real_295	35650	"TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 14"" (400 MM)"	TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 14'' (400 MM) (COLETADO CAIXA) [SINAPI 41999]	127835
real_295	6653	TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 16'' (450 MM) (COLETADO CAIXA)	TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 16'' (450 MM) (COLETADO CAIXA) [SINAPI 42000]	127836
real_295	5310	TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 16'' (450 MM)	TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 16'' (450 MM) (COLETADO CAIXA) [SINAPI 42000]	127836
real_295	35651	"TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 16"" (450 MM)"	TUBO DE REVESTIMENTO, EM ACO, CORPO SCHEDULE 40, PONTEIRA SCHEDULE 80, ROSQUEAVEL E SEGMENTADO PARA PERFURACAO, DIAMETRO 16'' (450 MM) (COLETADO CAIXA) [SINAPI 42000]	127836
real_295	6654	WASH PRIMER PARA TINTA AUTOMOTIVA	WASH PRIMER PARA TINTA AUTOMOTIVA [SINAPI 11157]	127837
real_295	6694	BASTIDOR PARA BLOCO M10	BASTIDOR PARA BLOCO M10 [SINAPI 44172]	128113
real_295	6695	BLOCO DE ENGATE RAPIDO PARA BASTIDOR TIPO M10	BLOCO DE ENGATE RAPIDO PARA BASTIDOR TIPO M10 [SINAPI 44171]	128114
real_295	6696	CABO DE REDE, PAR TRANCADO U/UTP, 4 PARES, CATEGORIA 5E (CAT 5E), ISOLAMENTO PVC (CM)	CABO DE REDE, PAR TRANCADO U/UTP, 4 PARES, CATEGORIA 5E (CAT 5E), ISOLAMENTO PVC (CM) [SINAPI 43972]	128115
real_295	6697	CABO DE REDE, PAR TRANCADO U/UTP, 4 PARES, CATEGORIA 5E (CAT 5E), ISOLAMENTO PVC (CMX)	CABO DE REDE, PAR TRANCADO U/UTP, 4 PARES, CATEGORIA 5E (CAT 5E), ISOLAMENTO PVC (CM) [SINAPI 43972]	128115
real_295	1275	CABO DE PAR TRANCADO UTP, 4 PARES, CATEGORIA 5E	CABO DE REDE, PAR TRANCADO U/UTP, 4 PARES, CATEGORIA 5E (CAT 5E), ISOLAMENTO PVC (CM) [SINAPI 43972]	128115
real_295	41721	Cabo De Rede Utp Cat-5e ,Cabo De 4 Pares Trançados, Não Blindado (Utp);Material Do Condutor: 100% Cobre E Bitola 24 Awg (Não Será Aceito Alumínio Cobreado, Cca);Suporte A Transmissão De Dados De 1 Gbps Em Até 100 Metros, Frequência De 100 Mhz;Capa Externa	CABO DE REDE, PAR TRANCADO U/UTP, 4 PARES, CATEGORIA 5E (CAT 5E), ISOLAMENTO PVC (CM) [SINAPI 43972]	128115
real_295	40451	Cabo De Rede Utp Cat-5e ,Cabo De 4 Pares Trançados, Não Blindado (Utp);Material Do Condutor: 100% Cobre E Bitola 24 Awg (Não Será Aceito Alumínio Cobreado, Cca);Suporte A Transmissão De Dados De 1 Gbps Em Até 100 Metros, Frequência De 100 Mhz;Capa Externa	CABO DE REDE, PAR TRANCADO U/UTP, 4 PARES, CATEGORIA 5E (CAT 5E), ISOLAMENTO PVC (CM) [SINAPI 43972]	128115
real_295	6697	CABO DE REDE, PAR TRANCADO U/UTP, 4 PARES, CATEGORIA 5E (CAT 5E), ISOLAMENTO PVC (CMX)	CABO DE REDE, PAR TRANCADO U/UTP, 4 PARES, CATEGORIA 5E (CAT 5E), ISOLAMENTO PVC (CMX) [SINAPI 43971]	128116
real_295	40451	Cabo De Rede Utp Cat-5e ,Cabo De 4 Pares Trançados, Não Blindado (Utp);Material Do Condutor: 100% Cobre E Bitola 24 Awg (Não Será Aceito Alumínio Cobreado, Cca);Suporte A Transmissão De Dados De 1 Gbps Em Até 100 Metros, Frequência De 100 Mhz;Capa Externa	CABO DE REDE, PAR TRANCADO U/UTP, 4 PARES, CATEGORIA 5E (CAT 5E), ISOLAMENTO PVC (CMX) [SINAPI 43971]	128116
real_295	6696	CABO DE REDE, PAR TRANCADO U/UTP, 4 PARES, CATEGORIA 5E (CAT 5E), ISOLAMENTO PVC (CM)	CABO DE REDE, PAR TRANCADO U/UTP, 4 PARES, CATEGORIA 5E (CAT 5E), ISOLAMENTO PVC (CMX) [SINAPI 43971]	128116
real_295	1275	CABO DE PAR TRANCADO UTP, 4 PARES, CATEGORIA 5E	CABO DE REDE, PAR TRANCADO U/UTP, 4 PARES, CATEGORIA 5E (CAT 5E), ISOLAMENTO PVC (CMX) [SINAPI 43971]	128116
real_295	41721	Cabo De Rede Utp Cat-5e ,Cabo De 4 Pares Trançados, Não Blindado (Utp);Material Do Condutor: 100% Cobre E Bitola 24 Awg (Não Será Aceito Alumínio Cobreado, Cca);Suporte A Transmissão De Dados De 1 Gbps Em Até 100 Metros, Frequência De 100 Mhz;Capa Externa	CABO DE REDE, PAR TRANCADO U/UTP, 4 PARES, CATEGORIA 5E (CAT 5E), ISOLAMENTO PVC (CMX) [SINAPI 43971]	128116
real_295	6698	CAMINHAO TOCO, PESO BRUTO TOTAL 10700 KG, CARGA UTIL MAXIMA 7400 KG, DISTANCIA ENTRE EIXOS 4,00 M, POTENCIA 175 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA)	CAMINHAO TOCO, PESO BRUTO TOTAL 10700 KG, CARGA UTIL MAXIMA 7400 KG, DISTANCIA ENTRE EIXOS 4,00 M, POTENCIA 175 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA) [SINAPI 44056]	128117
real_295	6699	CAMINHAO TOCO, PESO BRUTO TOTAL 16000 KG, CARGA UTIL MAXIMA 10830 KG, DISTANCIA ENTRE EIXOS 3,56 M, POTENCIA 226 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA)	CAMINHAO TOCO, PESO BRUTO TOTAL 16000 KG, CARGA UTIL MAXIMA 10830 KG, DISTANCIA ENTRE EIXOS 3,56 M, POTENCIA 226 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA) [SINAPI 44058]	128118
real_295	1448	CAMINHAO TOCO, PESO BRUTO TOTAL 16000 KG, CARGA UTIL MAXIMA 11030 KG, DISTANCIA ENTRE EIXOS 3,56M, POTENCIA 186 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA)	CAMINHAO TOCO, PESO BRUTO TOTAL 16000 KG, CARGA UTIL MAXIMA 10830 KG, DISTANCIA ENTRE EIXOS 3,56 M, POTENCIA 226 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA) [SINAPI 44058]	128118
real_295	1447	CAMINHAO TOCO, PESO BRUTO TOTAL 16000 KG, CARGA UTIL MAXIMA 10780 KG, DISTANCIA ENTRE EIXOS 3,56 M, POTENCIA 275 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA)	CAMINHAO TOCO, PESO BRUTO TOTAL 16000 KG, CARGA UTIL MAXIMA 10830 KG, DISTANCIA ENTRE EIXOS 3,56 M, POTENCIA 226 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA) [SINAPI 44058]	128118
real_295	6700	CAMINHAO TOCO, PESO BRUTO TOTAL 8500 KG, CARGA UTIL MAXIMA 5600 KG, DISTANCIA ENTRE EIXOS 3,40 M, POTENCIA 167 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA)	CAMINHAO TOCO, PESO BRUTO TOTAL 8500 KG, CARGA UTIL MAXIMA 5600 KG, DISTANCIA ENTRE EIXOS 3,40 M, POTENCIA 167 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA) [SINAPI 44059]	128119
real_295	6701	CAMINHAO TRUCADO, PESO BRUTO TOTAL 23000 KG, CARGA UTIL MAXIMA 15460 KG, DISTANCIA ENTRE EIXOS 4,80 M, POTENCIA 286 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA)	CAMINHAO TRUCADO, PESO BRUTO TOTAL 23000 KG, CARGA UTIL MAXIMA 15460 KG, DISTANCIA ENTRE EIXOS 4,80 M, POTENCIA 286 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA) [SINAPI 44060]	128120
real_295	1457	CAMINHAO TRUCADO, PESO BRUTO TOTAL 23000 KG, CARGA UTIL MAXIMA 15378 KG, DISTANCIA ENTRE EIXOS 4,80 M, POTENCIA 326 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA)	CAMINHAO TRUCADO, PESO BRUTO TOTAL 23000 KG, CARGA UTIL MAXIMA 15460 KG, DISTANCIA ENTRE EIXOS 4,80 M, POTENCIA 286 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA) [SINAPI 44060]	128120
real_295	14452	Caminhão trucado - Peso bruto total 23000 kg, carga útil máxima 15378 kg, distância entre eixos 4,80 m, potência 326 CV	CAMINHAO TRUCADO, PESO BRUTO TOTAL 23000 KG, CARGA UTIL MAXIMA 15460 KG, DISTANCIA ENTRE EIXOS 4,80 M, POTENCIA 286 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA) [SINAPI 44060]	128120
real_295	1458	CAMINHAO TRUCADO, PESO BRUTO TOTAL 23000 KG, CARGA UTIL MAXIMA 15935 KG, DISTANCIA ENTRE EIXOS 4,80 M, POTENCIA 230 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA)	CAMINHAO TRUCADO, PESO BRUTO TOTAL 23000 KG, CARGA UTIL MAXIMA 15460 KG, DISTANCIA ENTRE EIXOS 4,80 M, POTENCIA 286 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA) [SINAPI 44060]	128120
real_295	6702	CAMINHAO TRUCADO, PESO BRUTO TOTAL 23000 KG, CARGA UTIL MAXIMA 16540 KG, DISTANCIA ENTRE EIXOS 4,80 M, POTENCIA 256 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA)	CAMINHAO TRUCADO, PESO BRUTO TOTAL 23000 KG, CARGA UTIL MAXIMA 16540 KG, DISTANCIA ENTRE EIXOS 4,80 M, POTENCIA 256 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA) [SINAPI 44061]	128121
real_295	1458	CAMINHAO TRUCADO, PESO BRUTO TOTAL 23000 KG, CARGA UTIL MAXIMA 15935 KG, DISTANCIA ENTRE EIXOS 4,80 M, POTENCIA 230 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA)	CAMINHAO TRUCADO, PESO BRUTO TOTAL 23000 KG, CARGA UTIL MAXIMA 16540 KG, DISTANCIA ENTRE EIXOS 4,80 M, POTENCIA 256 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA) [SINAPI 44061]	128121
real_295	1457	CAMINHAO TRUCADO, PESO BRUTO TOTAL 23000 KG, CARGA UTIL MAXIMA 15378 KG, DISTANCIA ENTRE EIXOS 4,80 M, POTENCIA 326 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA)	CAMINHAO TRUCADO, PESO BRUTO TOTAL 23000 KG, CARGA UTIL MAXIMA 16540 KG, DISTANCIA ENTRE EIXOS 4,80 M, POTENCIA 256 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA) [SINAPI 44061]	128121
real_295	6701	CAMINHAO TRUCADO, PESO BRUTO TOTAL 23000 KG, CARGA UTIL MAXIMA 15460 KG, DISTANCIA ENTRE EIXOS 4,80 M, POTENCIA 286 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA)	CAMINHAO TRUCADO, PESO BRUTO TOTAL 23000 KG, CARGA UTIL MAXIMA 16540 KG, DISTANCIA ENTRE EIXOS 4,80 M, POTENCIA 256 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA) [SINAPI 44061]	128121
real_295	14452	Caminhão trucado - Peso bruto total 23000 kg, carga útil máxima 15378 kg, distância entre eixos 4,80 m, potência 326 CV	CAMINHAO TRUCADO, PESO BRUTO TOTAL 23000 KG, CARGA UTIL MAXIMA 16540 KG, DISTANCIA ENTRE EIXOS 4,80 M, POTENCIA 256 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA) [SINAPI 44061]	128121
real_295	6703	RACK DE PISO PARA SERVIDOR, ABERTO, EM COLUNA, 44U X *570* MM	RACK DE PISO PARA SERVIDOR, ABERTO, EM COLUNA, 44U X *570* MM [SINAPI 43837]	128122
real_295	6704	RACK DE PISO PARA SERVIDOR, FECHADO, 44U, COM PORTA, 44U X *570* MM	RACK DE PISO PARA SERVIDOR, ABERTO, EM COLUNA, 44U X *570* MM [SINAPI 43837]	128122
real_295	6704	RACK DE PISO PARA SERVIDOR, FECHADO, 44U, COM PORTA, 44U X *570* MM	RACK DE PISO PARA SERVIDOR, FECHADO, 44U, COM PORTA, 44U X *570* MM [SINAPI 43836]	128123
real_295	6703	RACK DE PISO PARA SERVIDOR, ABERTO, EM COLUNA, 44U X *570* MM	RACK DE PISO PARA SERVIDOR, FECHADO, 44U, COM PORTA, 44U X *570* MM [SINAPI 43836]	128123
real_295	6705	TUBO CORRUGADO PEAD, PAREDE DUPLA, INTERNA LISA, JEI DN/DI 500 MM (DRENAGEM/ESGOTO)	TUBO CORRUGADO PEAD, PAREDE DUPLA, INTERNA LISA, JEI DN/DI 500 MM (DRENAGEM/ESGOTO) [SINAPI 44812]	128124
real_295	11225	TUBO COM CORRUGAÇÃO ANELAR EXTERNA E PAREDE INTERNA LISA, SISTEMA PONTA/BOLSA, EM POLIETILENO DE ALTA RESISTENCIA, COR PRETA, CONFORME NORMAS ABNT NBR ISO 21138-1 E 21138-3, CLASSE DE RIGIDEZ SN4, COM DIAMETRO NOMINAL DE 500MM, BARRA 6MT	TUBO CORRUGADO PEAD, PAREDE DUPLA, INTERNA LISA, JEI DN/DI 500 MM (DRENAGEM/ESGOTO) [SINAPI 44812]	128124
real_295	9758	Tubo PEAD DN/DI / DN/DE 500 corrugado parede dupla, liso internamente e corrugado externamente, DN/DI / DN/DE 500 mm e com diâmetro interno mínimo igual ou maior a 418mm, classe de rigidez minima SN4. Atendimento integral às normas ABNT NBR ISO 21138-1 e ISO 21138-3. Fornecido embarras de 6 m de comprimento com anel de vedação.	TUBO CORRUGADO PEAD, PAREDE DUPLA, INTERNA LISA, JEI DN/DI 500 MM (DRENAGEM/ESGOTO) [SINAPI 44812]	128124
real_295	11726	TUBO CORRUGADO PEAD PARA DRENAGEM 500MM	TUBO CORRUGADO PEAD, PAREDE DUPLA, INTERNA LISA, JEI DN/DI 500 MM (DRENAGEM/ESGOTO) [SINAPI 44812]	128124
real_295	6713	ESPACADOR/SEPARADOR /CENTRALIZADOR DE BARRA DE ACO, PLASTICO, DIAMETRO INTERNO ENTRE 25 A 32 MM, TIPO CARAMBOLA - CB, PARA TIRANTES E OUTROS SERVICOS(CHUMBADOR TIPO CARAMBOLA)	ESPACADOR/SEPARADOR /CENTRALIZADOR DE BARRA DE ACO, PLASTICO, DIAMETRO INTERNO ENTRE 25 A 32 MM, TIPO CARAMBOLA - CB, PARA TIRANTES E OUTROS SERVICOS(CHUMBADOR TIPO CARAMBOLA) [SINAPI 44919]	128165
real_295	6825	SIFAO / TUBO SINFONADO EXTENSIVEL/SANFONADO, UNIVERSAL/ SIMPLES, ENTRE *50 A 70* CM, DE PLASTICO BRANCO	SIFAO / TUBO SINFONADO EXTENSIVEL/SANFONADO, UNIVERSAL/ SIMPLES, ENTRE *50 A 70* CM, DE PLASTICO BRANCO [SINAPI 44945]	128344
real_295	20212	Sifão extensível universal PVC branco, 70 cm	SIFAO / TUBO SINFONADO EXTENSIVEL/SANFONADO, UNIVERSAL/ SIMPLES, ENTRE *50 A 70* CM, DE PLASTICO BRANCO [SINAPI 44945]	128344
real_295	6826	CABO DE COBRE FLEXIVEL NAO HALOGENADO, SEM EMISSAO DE FUMACA, 750V, SECAO NOMINAL 120 MM	CABO DE COBRE FLEXIVEL NAO HALOGENADO, SEM EMISSAO DE FUMACA, 750V, SECAO NOMINAL 120 MM [SINAPI 44391]	128345
real_295	6827	CABO DE COBRE FLEXIVEL NAO HALOGENADO, SEM EMISSAO DE FUMACA, 750V, SECAO NOMINAL 2,5 MM	CABO DE COBRE FLEXIVEL NAO HALOGENADO, SEM EMISSAO DE FUMACA, 750V, SECAO NOMINAL 2,5 MM [SINAPI 44388]	128346
real_295	6828	CABO DE COBRE FLEXIVEL NAO HALOGENADO, SEM EMISSAO DE FUMACA, 750V, SECAO NOMINAL 240 MM	CABO DE COBRE FLEXIVEL NAO HALOGENADO, SEM EMISSAO DE FUMACA, 750V, SECAO NOMINAL 240 MM [SINAPI 44392]	128347
real_295	6829	CABO DE COBRE FLEXIVEL NAO HALOGENADO, SEM EMISSAO DE FUMACA, 750V, SECAO NOMINAL 50 MM	CABO DE COBRE FLEXIVEL NAO HALOGENADO, SEM EMISSAO DE FUMACA, 750V, SECAO NOMINAL 50 MM [SINAPI 44390]	128348
real_295	6830	CABO DE COBRE FLEXIVEL NAO HALOGENADO, SEM EMISSAO DE FUMACA, 750V, SECAO NOMINAL 6,0 MM	CABO DE COBRE FLEXIVEL NAO HALOGENADO, SEM EMISSAO DE FUMACA, 750V, SECAO NOMINAL 6,0 MM [SINAPI 44389]	128349
real_295	6831	CABO DE REDE, PAR TRANCADO U/UTP, 4 PARES, CATEGORIA 6 (CAT 6), ISOLAMENTO PVC (CM)	CABO DE REDE, PAR TRANCADO U/UTP, 4 PARES, CATEGORIA 6 (CAT 6), ISOLAMENTO PVC (CM) [SINAPI 43973]	128350
real_295	1276	CABO DE PAR TRANCADO UTP, 4 PARES, CATEGORIA 6	CABO DE REDE, PAR TRANCADO U/UTP, 4 PARES, CATEGORIA 6 (CAT 6), ISOLAMENTO PVC (CM) [SINAPI 43973]	128350
real_295	6832	CABO ELETRONICO CATEGORIA 6A U/UTP 23AWG X 4P	CABO ELETRONICO CATEGORIA 6A U/UTP 23AWG X 4P [SINAPI 43832]	128351
real_295	9151	Cabo para rede U/UTP 23 AWG com 4 pares - categoria 6A	CABO ELETRONICO CATEGORIA 6A U/UTP 23AWG X 4P [SINAPI 43832]	128351
real_295	7796	ADAPTADOR CPVC, ROSCAVEL, COM FLANGES E ANEL DE VEDACAO, 15 MM, CAIXA D'AGUA PARA AGUA QUENTE	ADAPTADOR CPVC, ROSCAVEL, COM FLANGES E ANEL DE VEDACAO, 15 MM, CAIXA D'AGUA PARA AGUA QUENTE [SINAPI 44254]	129288
real_295	562	ADAPTADOR, CPVC, SOLDAVEL, 15 MM, PARA AGUA QUENTE	ADAPTADOR CPVC, ROSCAVEL, COM FLANGES E ANEL DE VEDACAO, 15 MM, CAIXA D'AGUA PARA AGUA QUENTE [SINAPI 44254]	129288
real_295	7797	ADAPTADOR CPVC, ROSCAVEL, COM FLANGES E ANEL DE VEDACAO, 22 MM, CAIXA D'AGUA PARA AGUA QUENTE	ADAPTADOR CPVC, ROSCAVEL, COM FLANGES E ANEL DE VEDACAO, 22 MM, CAIXA D'AGUA PARA AGUA QUENTE [SINAPI 44255]	129289
real_295	7798	ADAPTADOR CPVC, ROSCAVEL, COM FLANGES E ANEL DE VEDACAO, 28 MM, CAIXA D'AGUA PARA AGUA QUENTE	ADAPTADOR CPVC, ROSCAVEL, COM FLANGES E ANEL DE VEDACAO, 28 MM, CAIXA D'AGUA PARA AGUA QUENTE [SINAPI 44256]	129290
real_295	7799	ADAPTADOR CPVC, ROSCAVEL, COM FLANGES E ANEL DE VEDACAO, 35 MM, CAIXA D'AGUA PARA AGUA QUENTE	ADAPTADOR CPVC, ROSCAVEL, COM FLANGES E ANEL DE VEDACAO, 35 MM, CAIXA D'AGUA PARA AGUA QUENTE [SINAPI 44257]	129291
real_295	7804	ADAPTADOR CPVC, ROSCAVEL, COM FLANGES E ANEL DE VEDACAO, 54 MM, CAIXA D'AGUA PARA AGUA QUENTE	ADAPTADOR CPVC, ROSCAVEL, COM FLANGES E ANEL DE VEDACAO, 54 MM, CAIXA D'AGUA PARA AGUA QUENTE [SINAPI 44259]	129307
real_295	7805	BUCHA DE REDUCAO CPVC, SOLDAVEL, 54 X 28 MM, PARA AGUA QUENTE	BUCHA DE REDUCAO CPVC, SOLDAVEL, 54 X 28 MM, PARA AGUA QUENTE [SINAPI 44400]	129308
real_295	7806	BUCHA DE REDUCAO, CPVC, SOLDAVEL, 54 X 35 MM, PARA AGUA QUENTE	BUCHA DE REDUCAO, CPVC, SOLDAVEL, 54 X 35 MM, PARA AGUA QUENTE [SINAPI 44263]	129309
real_295	7807	BUCHA DE REDUCAO, PPR, DN 50 X 25 MM, PARA AGUA QUENTE E FRIA PREDIAL	BUCHA DE REDUCAO, PPR, DN 50 X 25 MM, PARA AGUA QUENTE E FRIA PREDIAL [SINAPI 44175]	129310
real_295	1097	BUCHA DE REDUCAO DE PVC, SOLDAVEL, LONGA, COM 50 X 25 MM, PARA AGUA FRIA PREDIAL	BUCHA DE REDUCAO, PPR, DN 50 X 25 MM, PARA AGUA QUENTE E FRIA PREDIAL [SINAPI 44175]	129310
real_295	7808	BUCHA DE REDUCAO, PPR, DN 50 X 32 MM, PARA AGUA QUENTE E FRIA PREDIAL	BUCHA DE REDUCAO, PPR, DN 50 X 32 MM, PARA AGUA QUENTE E FRIA PREDIAL [SINAPI 44177]	129311
real_295	1098	BUCHA DE REDUCAO DE PVC, SOLDAVEL, LONGA, COM 50 X 32 MM, PARA AGUA FRIA PREDIAL	BUCHA DE REDUCAO, PPR, DN 50 X 32 MM, PARA AGUA QUENTE E FRIA PREDIAL [SINAPI 44177]	129311
real_295	7809	CABO COAXIAL RG11 95% DE MALHA	CABO COAXIAL RG11 95% DE MALHA [SINAPI 43834]	129312
real_295	7810	CABO COAXIAL RG59 95% DE MALHA	CABO COAXIAL RG59 95% DE MALHA [SINAPI 43835]	129313
